TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	560681.0	555014.4	565825.6
2000000.0	1064932.0	1054203.9	1075208.1
3000000.0	1557360.0	1541598.5	1572582.4
4000000.0	2042097.5	2021312.0	2062112.2
5000000.0	2520620.5	2494938.8	2545381.9
6000000.0	2993823.0	2963314.0	3023249.7
7000000.0	3462238.0	3426976.8	3496253.9
8000000.0	3926244.0	3886296.5	3964780.0
9000000.0	4386124.5	4341559.7	4429110.9
10000000.0	4842107.0	4792984.1	4889474.7
11000000.0	5294321.5	5240752.9	5346055.3
12000000.0	5742962.5	5685018.1	5799011.3
13000000.0	6188172.0	6125912.5	6248477.8
14000000.0	6630065.5	6563548.8	6694572.6
15000000.0	7068749.5	6998030.1	7137401.9
16000000.0	7504314.0	7429448.3	7577058.6
17000000.0	7936845.1	7857885.1	8013629.9
18000000.0	8366421.2	8283418.9	8447195.9
19000000.0	8793111.8	8706117.6	8877827.9
20000000.0	9216982.1	9126045.8	9305593.1
21000000.0	9638093.0	9543263.3	9730554.4
22000000.0	10056501.0	9957826.1	10152770.3
23000000.0	10472259.2	10369786.6	10572296.0
24000000.0	10885417.4	10779194.4	10989183.5
25000000.0	11296022.3	11186096.1	11403482.0
26000000.0	11704118.1	11590535.9	11815238.0
27000000.0	12109746.3	11992555.8	12224495.8
28000000.0	12512946.2	12392195.8	12631297.4
29000000.0	12913768.0	12789494.0	13035682.6
30000000.0	13312357.6	13184487.1	13437689.4
31000000.0	13708643.3	13577209.8	13837354.0
32000000.0	14102659.1	13967695.9	14234710.6
33000000.0	14494437.7	14355977.4	14629791.7
34000000.0	14884010.2	14742085.6	15022627.9
35000000.0	15271407.0	15126050.2	15413247.8
36000000.0	15656657.0	15507900.1	15801678.3
37000000.0	16039705.1	15887663.4	16187944.5
38000000.0	16419030.0	16265366.8	16572069.8
39000000.0	16797913.2	16641036.7	16954076.6
40000000.0	17174758.4	17014698.2	17333985.9
41000000.0	17549590.8	17386375.9	17711818.5
42000000.0	17922434.9	17756093.8	18087594.4
43000000.0	18293314.2	18123874.9	18461333.7
44000000.0	18662252.0	18489741.9	18833056.7
45000000.0	19029270.6	18853716.5	19202783.8
46000000.0	19394391.8	19215820.2	19570535.6
47000000.0	19757636.9	19576073.8	19936333.0
48000000.0	20119026.6	19934497.6	20300196.7
49000000.0	20478581.2	20290918.2	20662147.5
50000000.0	20836320.2	20645470.6	21022206.2
51000000.0	21192263.0	20998229.0	21380393.0
52000000.0	21546428.4	21349211.0	21736727.9
53000000.0	21898834.7	21698433.9	22091230.5
54000000.0	22249499.9	22045914.6	22443919.7
55000000.0	22598441.5	22391669.8	22794814.1
56000000.0	22945676.7	22735715.5	23143931.8
57000000.0	23291174.9	23078067.6	23491290.3
58000000.0	23634717.6	23418741.9	23836906.8
59000000.0	23976580.8	23757753.3	24180797.9
60000000.0	24316779.8	24095117.1	24522979.8
61000000.0	24655329.7	24430847.7	24863468.3
62000000.0	24991715.1	24764959.7	25202278.9
63000000.0	25326341.1	25097467.1	25539426.6
64000000.0	25659320.0	25428383.9	25874943.1
65000000.0	25990666.5	25757723.8	26209208.2
66000000.0	26320395.0	26085500.0	26541951.7
67000000.0	26648627.2	26411725.9	26873518.6
68000000.0	26976084.4	26736414.4	27203583.5
69000000.0	27302004.6	27059578.2	27532103.5
70000000.0	27626400.5	27381230.0	27859091.4
71000000.0	27949284.6	27701382.0	28184560.3
72000000.0	28270669.1	28020046.4	28508522.6
73000000.0	28590607.4	28337235.2	28830990.8
74000000.0	28909102.3	28652960.1	29151977.0
75000000.0	29226133.4	28967232.9	29471493.3
76000000.0	29541712.4	29280064.9	29789551.4
77000000.0	29855850.5	29591467.4	30106163.0
78000000.0	30168559.1	29901451.6	30421339.6
79000000.0	30479182.6	30210028.3	30735092.5
80000000.0	30788078.3	30517208.4	31047432.7
81000000.0	31095552.1	30823002.6	31358371.2
82000000.0	31401614.9	31127421.4	31667918.9
83000000.0	31706797.7	31430475.1	31976086.4
84000000.0	32011889.8	31732174.0	32282884.2
85000000.0	32317226.2	32032528.2	32588322.6
86000000.0	32620053.9	32331547.6	32892412.0
87000000.0	32920374.7	32629242.1	33195988.8
88000000.0	33219933.3	32925554.3	33500078.3
89000000.0	33518287.5	33220556.4	33802940.7
90000000.0	33815351.7	33514260.4	34104586.5
91000000.0	34110624.4	33806675.7	34405026.0
92000000.0	34405610.5	34097811.5	34704269.2
93000000.0	34699170.3	34387677.0	35002330.8
94000000.0	34990893.3	34676281.3	35299460.5
95000000.0	35281645.2	34963633.1	35595432.1
96000000.0	35571161.3	35249741.5	35890255.1
97000000.0	35859450.5	35534615.0	36183939.2
98000000.0	36146521.1	35818262.3	36476493.6
99000000.0	36432381.8	36100691.9	36767927.8
100000000.0	36716530.0	36381912.3	37058250.8
101000000.0	36999004.1	36661931.8	37347471.6
102000000.0	37280275.3	36940758.6	37635599.3
103000000.0	37560352.0	37218074.1	37922642.5
104000000.0	37839242.3	37493494.0	38208610.0
105000000.0	38116954.2	37767725.6	38493510.4
106000000.0	38393622.0	38040776.7	38777352.0
107000000.0	38671398.8	38312655.5	39060143.4
108000000.0	38949682.4	38583369.6	39341892.7
109000000.0	39225302.6	38852926.9	39622608.1
110000000.0	39499784.5	39121335.2	39902297.7
111000000.0	39772457.0	39388602.0	40180969.4
112000000.0	40041748.6	39654735.0	40458631.0
113000000.0	40309916.4	39919741.5	40735290.4
114000000.0	40576967.7	40183629.0	41010955.2
115000000.0	40842909.9	40446404.9	41286645.3
116000000.0	41107750.1	40708758.2	41561586.3
117000000.0	41371495.7	40970217.6	41835583.9
118000000.0	41634153.8	41230599.3	42108645.6
119000000.0	41896411.2	41489910.4	42380778.4
120000000.0	42157938.3	41748157.6	42651989.6
121000000.0	42418412.9	42005347.8	42922286.0
122000000.0	42677841.7	42261487.8	43186809.7
123000000.0	42937888.4	42516584.1	43449263.1
124000000.0	43197019.7	42770643.5	43710702.3
125000000.0	43456029.7	43023672.5	43971133.8
126000000.0	43714756.0	43275677.5	44230564.2
127000000.0	43972530.1	43526612.0	44488999.9
128000000.0	44229358.1	43776476.2	44746447.3
129000000.0	44483921.5	44025334.4	45002912.7
130000000.0	44735668.6	44273192.7	45258402.3
131000000.0	44986443.4	44520057.5	45512922.4
132000000.0	45236252.1	44763652.1	45766479.0
133000000.0	45485100.7	45005417.6	46019078.2
134000000.0	45732995.5	45246135.5	46270726.0
135000000.0	45979942.3	45485673.5	46521428.3
136000000.0	46225947.1	45724212.9	46771191.0
137000000.0	46471015.9	45961760.2	47020020.0
138000000.0	46715910.3	46199309.9	47267921.0
139000000.0	46960476.0	46437436.8	47514899.7
140000000.0	47202645.5	46674614.9	47760961.8
141000000.0	47444610.8	46910849.8	48006112.8
142000000.0	47685670.8	47146147.5	48250358.3
143000000.0	47925831.2	47380513.4	48493703.9
144000000.0	48165097.3	47613953.4	48736154.9
145000000.0	48403474.5	47846472.8	48977716.7
146000000.0	48640968.1	48078077.4	49218394.8
147000000.0	48877583.3	48308772.6	49458194.2
148000000.0	49113325.5	48538563.8	49697120.4
149000000.0	49347420.1	48767456.4	49935178.6
150000000.0	49578450.5	48995455.8	50172373.7
151000000.0	49811869.9	49222567.4	50408711.0
152000000.0	50048231.2	49448796.3	50644195.5
153000000.0	50283785.2	49674147.8	50878832.3
154000000.0	50518536.6	49898627.1	51112626.2
155000000.0	50752490.0	50122239.3	51345582.2
156000000.0	50985649.8	50344989.6	51577782.5
157000000.0	51216962.9	50566882.9	51809424.2
158000000.0	51444955.7	50787924.3	52040246.2
159000000.0	51670918.9	51008118.7	52270253.2
160000000.0	51893370.9	51227471.1	52499449.7
161000000.0	52114979.0	51445986.5	52727840.6
162000000.0	52335748.2	51663669.5	52955430.3
163000000.0	52555683.2	51880525.2	53182223.5
164000000.0	52774788.9	52096558.1	53408224.5
165000000.0	52993070.1	52311773.1	53633438.0
166000000.0	53210531.4	52526174.9	53858455.6
167000000.0	53428898.0	52739768.1	54085524.2
168000000.0	53647340.9	52952557.4	54311847.5
169000000.0	53865352.9	53164547.3	54537429.8
170000000.0	54081994.8	53375742.5	54762275.0
171000000.0	54297980.7	53586147.3	54986387.1
172000000.0	54513245.5	53795766.4	55209770.2
173000000.0	54725140.1	54004604.1	55432428.1
174000000.0	54936251.6	54212664.9	55654364.7
175000000.0	55146945.7	54419953.2	55875583.9
176000000.0	55358249.4	54626473.2	56096089.6
177000000.0	55568799.0	54832229.4	56315885.5
178000000.0	55779038.3	55037225.9	56536239.4
179000000.0	55990699.6	55241460.8	56755992.0
180000000.0	56201637.2	55444928.2	56975064.8
181000000.0	56411854.8	55647648.7	57193461.5
182000000.0	56621356.4	55849626.2	57411284.8
183000000.0	56830145.8	56050864.9	57629300.6
184000000.0	57038226.7	56251369.0	57846657.2
185000000.0	57245603.1	56451142.4	58063358.0
186000000.0	57452278.5	56650189.1	58279406.5
187000000.0	57658256.7	56848513.3	58494806.0
188000000.0	57863541.4	57046118.8	58709559.9
189000000.0	58068136.3	57243009.6	58923671.6
190000000.0	58272044.9	57439189.6	59137144.3
191000000.0	58475270.9	57634662.7	59349981.4
192000000.0	58677817.9	57829432.6	59562186.0
193000000.0	58879689.3	58022566.4	59773761.5
194000000.0	59080888.7	58214655.5	59984711.0
195000000.0	59281419.7	58406047.9	60195037.7
196000000.0	59481285.6	58596641.1	60404777.5
197000000.0	59680489.9	58786538.5	60614123.8
198000000.0	59879036.0	58975750.1	60822858.8
199000000.0	60077300.8	59164279.7	61030985.5
200000000.0	60275823.8	59352130.9	61238507.1
201000000.0	60473706.4	59539307.6	61445426.4
202000000.0	60670951.9	59725813.2	61651746.6
203000000.0	60867563.5	59911651.5	61857470.5
204000000.0	61063544.3	60096826.0	62062601.1
205000000.0	61258897.6	60281340.4	62267141.4
206000000.0	61453626.4	60465198.1	62471889.8
207000000.0	61645673.5	60648402.7	62676795.2
208000000.0	61836523.4	60830957.7	62881133.3
209000000.0	62026742.0	61012866.6	63084907.0
210000000.0	62216332.6	61194132.7	63288119.0
211000000.0	62405298.4	61374759.6	63490772.1
212000000.0	62593642.5	61554750.6	63692868.9
213000000.0	62784105.9	61734109.1	63894412.1
214000000.0	62974168.8	61912838.4	64095404.5
215000000.0	63163637.6	62090941.9	64295848.6
216000000.0	63350765.5	62268422.9	64495747.1
217000000.0	63536338.5	62445284.6	64695102.7
218000000.0	63719231.3	62621530.4	64893917.8
