TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	622274.5	615956.6	627769.7
2000000.0	1190781.5	1178333.8	1201180.0
3000000.0	1745407.5	1727004.9	1760547.0
4000000.0	2290466.0	2266264.5	2310235.1
5000000.0	2827708.0	2797849.5	2852017.0
6000000.0	3358095.0	3322726.3	3386894.0
7000000.0	3882301.5	3841538.5	3915515.6
8000000.0	4400796.5	4354735.5	4438338.3
9000000.0	4913940.0	4862671.5	4955730.8
10000000.0	5422021.0	5365635.0	5467983.8
11000000.0	5925285.0	5863864.0	5975349.9
12000000.0	6423907.0	6357559.9	6478027.5
13000000.0	6918083.5	6846897.8	6976207.4
14000000.0	7407977.0	7332036.8	7470048.5
15000000.0	7893738.5	7813112.1	7959696.6
16000000.0	8375491.0	8290252.3	8445278.0
17000000.0	8853356.5	8763570.9	8926917.5
18000000.0	9327436.5	9233172.7	9404716.9
19000000.0	9797839.0	9699156.5	9878781.8
20000000.0	10264648.0	10161612.4	10349205.2
21000000.0	10727948.5	10620622.8	10816072.6
22000000.0	11187827.0	11076268.0	11279467.3
23000000.0	11644355.0	11528620.9	11739465.6
24000000.0	12097604.0	11977751.6	12196139.2
25000000.0	12547640.5	12423725.4	12649568.2
26000000.0	12994529.0	12866606.6	13099807.1
27000000.0	13438331.0	13306455.4	13546916.4
28000000.0	13879103.0	13743324.0	13990954.6
29000000.0	14316898.0	14177268.3	14431976.8
30000000.0	14751775.0	14608341.8	14870037.9
31000000.0	15183776.5	15036592.0	15305187.4
32000000.0	15612958.0	15462067.4	15737475.8
33000000.0	16039359.5	15884812.9	16166948.7
34000000.0	16463029.1	16304872.1	16593652.6
35000000.0	16884010.7	16722286.8	17017631.6
36000000.0	17302344.6	17137099.3	17438927.1
37000000.0	17718070.8	17549347.9	17857579.6
38000000.0	18131227.8	17959070.3	18273628.4
39000000.0	18541867.9	18366303.1	18687111.4
40000000.0	18950047.4	18771081.9	19098065.2
41000000.0	19355733.4	19173440.9	19506525.6
42000000.0	19758993.1	19573413.5	19912526.9
43000000.0	20159859.3	19971031.9	20316102.6
44000000.0	20558364.1	20366327.6	20717285.2
45000000.0	20954538.3	20759330.9	21116106.3
46000000.0	21348412.2	21150071.6	21512596.6
47000000.0	21740015.0	21538578.6	21906785.9
48000000.0	22129375.2	21924879.8	22298703.3
49000000.0	22516520.5	22309002.6	22688377.1
50000000.0	22901478.1	22690946.9	23075834.9
51000000.0	23284274.2	23070746.5	23461103.7
52000000.0	23664934.6	23448443.5	23844209.7
53000000.0	24043484.2	23824062.4	24225182.2
54000000.0	24419947.6	24197627.5	24604044.9
55000000.0	24794348.6	24569162.3	24980820.4
56000000.0	25166710.5	24938689.8	25355569.9
57000000.0	25537056.1	25306232.7	25728317.6
58000000.0	25905407.7	25671813.1	26099053.8
59000000.0	26271787.0	26035452.8	26467801.1
60000000.0	26636215.3	26397174.2	26834582.0
61000000.0	26998713.5	26757011.5	27199418.1
62000000.0	27359302.0	27114908.4	27562330.9
63000000.0	27718000.6	27470999.1	27923341.1
64000000.0	28074829.1	27825241.7	28282469.4
65000000.0	28429806.5	28177662.0	28639735.6
66000000.0	28782951.6	28528279.6	28995159.4
67000000.0	29134282.8	28877112.9	29348759.8
68000000.0	29483818.3	29224180.1	29700555.6
69000000.0	29831575.6	29569498.8	30050565.0
70000000.0	30177572.1	29913086.3	30398806.0
71000000.0	30521825.0	30254959.7	30745296.0
72000000.0	30864350.9	30595135.6	31090052.3
73000000.0	31205166.3	30933630.3	31433092.2
74000000.0	31544127.6	31270460.1	31774433.4
75000000.0	31881396.3	31605640.6	32114090.7
76000000.0	32217045.3	31939187.4	32452080.3
77000000.0	32551043.8	32271115.7	32788418.0
78000000.0	32883406.9	32601440.5	33123119.2
79000000.0	33214149.3	32930176.7	33456199.3
80000000.0	33543285.5	33257338.5	33787673.3
81000000.0	33870829.9	33582940.4	34117556.1
82000000.0	34196796.5	33906996.3	34445862.3
83000000.0	34521199.1	34229520.1	34772606.2
84000000.0	34844051.4	34550525.2	35097802.1
85000000.0	35165366.8	34870025.0	35421463.9
86000000.0	35485158.4	35188032.8	35743605.4
87000000.0	35803439.2	35504561.3	36064240.1
88000000.0	36120221.9	35819623.4	36383381.4
89000000.0	36435519.3	36133231.6	36701042.4
90000000.0	36749343.6	36445398.2	37017236.0
91000000.0	37061707.1	36756135.5	37331975.0
92000000.0	37372621.8	37065455.3	37645272.1
93000000.0	37682099.6	37373369.6	37957139.4
94000000.0	37990152.1	37679889.9	38267589.4
95000000.0	38296790.9	37985027.7	38576633.9
96000000.0	38602027.3	38288794.4	38884284.9
97000000.0	38906648.6	38591201.0	39190554.0
98000000.0	39209935.3	38892258.6	39495452.7
99000000.0	39511879.4	39191978.0	39798992.4
100000000.0	39812490.6	39490369.9	40101184.3
101000000.0	40111778.6	39787444.8	40402039.4
102000000.0	40409752.8	40083213.1	40701568.6
103000000.0	40706422.6	40377685.1	40999782.7
104000000.0	41001067.0	40670870.9	41296692.2
105000000.0	41294224.0	40962780.5	41592307.6
106000000.0	41586084.1	41253423.7	41886639.3
107000000.0	41876657.1	41542810.3	42179697.3
108000000.0	42165952.6	41830949.8	42471491.7
109000000.0	42454138.0	42117851.7	42762032.4
110000000.0	42741393.6	42403525.5	43051329.3
111000000.0	43027412.3	42687980.3	43339391.9
112000000.0	43312203.4	42971225.2	43626229.8
113000000.0	43595775.9	43253269.3	43911852.4
114000000.0	43878139.0	43534121.4	44196269.0
115000000.0	44159301.4	43813790.4	44479488.7
116000000.0	44439272.0	44092284.9	44761520.7
117000000.0	44718059.5	44369613.5	45042373.8
118000000.0	44995672.5	44645784.6	45322057.0
119000000.0	45271975.0	44920806.7	45600578.8
120000000.0	45547041.0	45194688.0	45877948.1
121000000.0	45820951.1	45467436.7	46154173.2
122000000.0	46093713.3	45739060.8	46429262.6
123000000.0	46365335.8	46009568.4	46703224.6
124000000.0	46635826.5	46278967.3	46976067.4
125000000.0	46905193.4	46547265.3	47247799.2
126000000.0	47173810.2	46814470.2	47518428.0
127000000.0	47442216.4	47080589.6	47787961.6
128000000.0	47709019.2	47345630.9	48056408.0
129000000.0	47974250.5	47609601.8	48323774.9
130000000.0	48238402.8	47872509.4	48590070.0
