TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	606878.5	600412.7	611477.1
2000000.0	1156313.0	1143464.8	1165208.1
3000000.0	1693204.0	1674106.3	1706284.8
4000000.0	2221890.0	2196652.3	2239083.2
5000000.0	2744086.5	2712797.6	2765315.5
6000000.0	3260732.5	3223473.8	3285930.6
7000000.0	3772425.5	3729288.8	3801539.2
8000000.0	4279604.5	4230659.2	4312581.6
9000000.0	4782593.5	4727906.4	4819379.3
10000000.0	5281649.5	5221293.2	5322190.2
11000000.0	5776987.0	5711021.3	5821238.4
12000000.0	6268778.0	6197268.5	6316695.9
13000000.0	6757180.5	6680185.4	6808718.7
14000000.0	7242326.5	7159903.6	7297445.7
15000000.0	7724335.5	7636537.5	7782989.5
16000000.0	8203311.0	8110193.0	8265465.2
17000000.0	8679349.0	8580963.3	8744962.0
18000000.0	9152535.5	9048932.2	9221570.2
19000000.0	9622950.5	9514181.2	9695370.2
20000000.0	10090666.5	9976777.5	10166438.0
21000000.0	10555752.5	10436790.4	10634839.1
22000000.0	11018270.5	10894281.6	11100639.0
23000000.0	11478277.0	11349308.8	11563896.3
24000000.0	11935830.5	11801924.1	12024668.4
25000000.0	12390982.5	12252181.6	12483007.3
26000000.0	12843779.5	12700127.8	12938961.1
27000000.0	13294269.0	13145808.0	13392581.2
28000000.0	13742497.0	13589264.4	13843908.2
29000000.0	14188503.0	14030538.4	14292984.1
30000000.0	14632326.5	14469671.6	14739853.8
31000000.0	15074006.0	14906696.8	15184556.6
32000000.0	15513577.0	15341653.6	15627127.7
33000000.0	15951075.5	15774572.1	16067599.4
34000000.0	16386532.7	16205488.1	16506007.0
35000000.0	16819983.2	16634430.7	16942384.0
36000000.0	17251456.4	17061432.3	17376760.5
37000000.0	17680981.7	17486520.6	17809166.7
38000000.0	18108587.6	17909723.6	18239631.6
39000000.0	18534301.6	18331068.0	18668183.1
40000000.0	18958150.1	18750580.1	19094848.4
41000000.0	19380158.9	19168284.8	19519653.5
42000000.0	19800352.8	19584206.5	19942623.8
43000000.0	20218755.8	19998368.8	20363783.7
44000000.0	20635391.2	20410794.5	20783156.9
45000000.0	21050281.6	20821505.8	21200766.6
46000000.0	21463449.0	21230524.1	21616635.0
47000000.0	21874914.8	21637870.3	22030783.8
48000000.0	22284699.7	22043564.8	22443234.2
49000000.0	22692823.9	22447627.2	22854006.7
50000000.0	23099307.0	22850076.9	23263121.2
51000000.0	23504168.3	23250932.4	23670597.2
52000000.0	23907426.2	23650212.1	24076453.5
53000000.0	24309099.2	24047933.7	24480708.8
54000000.0	24709204.8	24444114.5	24883380.8
55000000.0	25107760.4	24838771.4	25284487.3
56000000.0	25504782.9	25231920.9	25684045.2
57000000.0	25900288.8	25623579.1	26082071.4
58000000.0	26294294.2	26013761.5	26478581.9
59000000.0	26686814.8	26402483.6	26873592.9
60000000.0	27077865.9	26789760.1	27267119.8
61000000.0	27467462.6	27175605.6	27659177.8
62000000.0	27855619.5	27560034.0	28049781.8
63000000.0	28242350.8	27943059.1	28438946.2
64000000.0	28627670.7	28324693.9	28826685.2
65000000.0	29011592.8	28704951.3	29213012.7
66000000.0	29394130.3	29083843.3	29597942.3
67000000.0	29775296.4	29461381.6	29981487.2
68000000.0	30155103.9	29837577.2	30363660.3
