TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	585591.0	576259.8	592431.8
2000000.0	1117212.0	1098963.3	1130342.1
3000000.0	1633100.5	1606245.2	1652314.8
4000000.0	2137724.5	2102511.1	2162848.6
5000000.0	2632917.0	2589635.6	2663849.6
6000000.0	3119798.0	3068678.7	3156416.1
7000000.0	3599102.5	3540355.1	3641273.1
8000000.0	4071358.5	4005183.6	4118959.2
9000000.0	4536990.0	4463572.6	4589900.4
10000000.0	4996336.5	4915853.4	5054438.8
11000000.0	5449686.0	5362309.6	5512867.5
12000000.0	5897285.8	5803180.9	5965404.8
13000000.0	6339360.3	6238685.1	6412306.9
14000000.0	6776103.7	6669011.7	6853772.4
15000000.0	7207693.7	7094333.6	7289981.2
16000000.0	7634292.1	7514809.1	7721097.6
17000000.0	8056047.9	7930583.7	8147272.5
18000000.0	8473098.9	8341792.4	8568645.7
19000000.0	8885573.2	8748561.3	8985347.3
20000000.0	9293590.7	9151008.3	9397498.8
21000000.0	9697263.8	9549244.0	9805214.6
22000000.0	10096698.7	9943372.1	10208602.2
23000000.0	10491995.4	10333489.4	10607763.3
24000000.0	10883249.0	10719685.7	11002794.4
25000000.0	11270549.6	11102044.3	11393787.2
26000000.0	11653983.2	11480642.2	11780828.8
27000000.0	12033631.7	11855552.5	12164002.7
28000000.0	12409573.6	12226846.1	12543388.5
29000000.0	12781813.4	12594592.9	12919062.3
30000000.0	13150394.6	12958862.9	13291097.4
31000000.0	13515472.4	13319725.0	13659563.9
32000000.0	13877113.4	13677246.4	14024529.5
33000000.0	14235381.8	14031492.2	14386059.1
34000000.0	14590339.3	14382199.1	14744215.4
35000000.0	14942045.6	14729654.8	15099058.9
36000000.0	15290558.5	15073966.1	15450647.9
37000000.0	15635933.6	15415185.4	15799039.0
38000000.0	15978348.5	15753363.2	16144286.8
39000000.0	16317948.0	16088548.0	16486444.0
40000000.0	16654582.9	16420786.9	16825562.0
41000000.0	16988241.9	16750125.5	17161690.4
42000000.0	17317728.6	17076607.9	17494877.5
43000000.0	17644243.2	17400277.1	17825170.0
44000000.0	17968567.0	17721174.8	18152613.4
