TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	609097.5	604403.0	614312.2
2000000.0	1160633.0	1151358.4	1170548.4
3000000.0	1698691.0	1685068.7	1713293.1
4000000.0	2227703.5	2209857.6	2246907.1
5000000.0	2749396.5	2727431.7	2773128.8
6000000.0	3264767.0	3238746.2	3292922.6
7000000.0	3774458.5	3744414.8	3806919.0
8000000.0	4278891.0	4244883.2	4315575.7
9000000.0	4778402.5	4740492.1	4819243.0
10000000.0	5273261.5	5231512.4	5318195.2
11000000.0	5763701.0	5718167.1	5812660.9
12000000.0	6249910.0	6200648.6	6302836.9
13000000.0	6732058.0	6679119.6	6788890.7
14000000.0	7210291.0	7153724.0	7270971.8
15000000.0	7684740.0	7624592.2	7749214.7
16000000.0	8155521.2	8091837.8	8223734.7
17000000.0	8622745.1	8555569.3	8694644.5
18000000.0	9086508.0	9015881.3	9162041.4
19000000.0	9546900.0	9472862.5	9626016.9
20000000.0	10004004.7	9926595.1	10086655.6
21000000.0	10457899.7	10377155.5	10544036.1
22000000.0	10908657.3	10824614.9	10998231.6
23000000.0	11356345.0	11269039.9	11449310.7
24000000.0	11801026.3	11710493.1	11897337.8
25000000.0	12242760.4	12149033.1	12342373.1
26000000.0	12681603.1	12584715.3	12784473.6
27000000.0	13117607.1	13017591.7	13223692.9
28000000.0	13550821.7	13447711.7	13660081.5
29000000.0	13981293.7	13875121.9	14093687.4
30000000.0	14409067.1	14299866.3	14524556.0
31000000.0	14834183.5	14721987.1	14952730.6
32000000.0	15256682.2	15141524.0	15378254.2
33000000.0	15676600.6	15558515.3	15801172.7
34000000.0	16093974.0	15972997.1	16221516.3
35000000.0	16508944.9	16385004.3	16639321.0
36000000.0	16921565.1	16794570.3	17054621.1
37000000.0	17331772.5	17201727.0	17467449.8
38000000.0	17739599.3	17606505.3	17877838.9
39000000.0	18145076.2	18008934.8	18285819.1
40000000.0	18548233.0	18409044.2	18691420.1
41000000.0	18948857.0	18806861.3	19094670.3
42000000.0	19346971.1	19202412.7	19495597.6
43000000.0	19742323.3	19595724.6	19894228.6
44000000.0	20135350.1	19986822.2	20290589.5
45000000.0	20526070.6	20375730.0	20684705.4
46000000.0	20914708.3	20762471.9	21076600.9
47000000.0	21301889.7	21147071.1	21466299.8
48000000.0	21686918.0	21529484.3	21853920.6
49000000.0	22069813.9	21909309.7	22239684.8
50000000.0	22450597.7	22287001.9	22623354.6
51000000.0	22827791.0	22662580.5	23004952.2
52000000.0	23203864.9	23036065.0	23384499.2
53000000.0	23578252.9	23407474.7	23762016.9
54000000.0	23950603.6	23776828.5	24137525.6
55000000.0	24320537.7	24144145.0	24511045.6
56000000.0	24688921.8	24509442.8	24882596.5
57000000.0	25055115.5	24872740.1	25252197.5
58000000.0	25419100.0	25234054.9	25619867.3
59000000.0	25781943.6	25593404.9	25985624.3
60000000.0	26143569.6	25950807.6	26349486.5
61000000.0	26502563.3	26306280.5	26711471.6
62000000.0	26860270.0	26659840.6	27071596.7
63000000.0	27215459.7	27011504.7	27429878.8
64000000.0	27569000.3	27361289.6	27786334.5
65000000.0	27918985.8	27709211.6	28140980.1
66000000.0	28269769.1	28055286.9	28493831.6
67000000.0	28618289.9	28399531.6	28844904.6
68000000.0	28965065.4	28741961.4	29194214.7
69000000.0	29308655.1	29082591.9	29541781.7
70000000.0	29648451.4	29421438.6	29887655.9
71000000.0	29986032.0	29758516.5	30231814.5
72000000.0	30323803.9	30091057.6	30574272.1
73000000.0	30663504.0	30414845.8	30915042.9
74000000.0	31002679.1	30747033.8	31254140.9
75000000.0	31340319.5	31078163.2	31591579.8
76000000.0	31676439.4	31407416.3	31927373.3
77000000.0	32008417.7	31735025.4	32261534.7
78000000.0	32337868.8	32056115.6	32594897.0
79000000.0	32667482.5	32372787.7	32927424.3
80000000.0	32995550.5	32685927.1	33257598.9
81000000.0	33320958.9	32997147.3	33585974.9
82000000.0	33644799.0	33306466.7	33912970.6
83000000.0	33965246.5	33613903.7	34237485.2
84000000.0	34285147.6	33919476.6	34560247.1
85000000.0	34601363.9	34224720.5	34882148.6
86000000.0	34915557.1	34526266.6	35203467.1
87000000.0	35231658.0	34825881.6	35523321.9
88000000.0	35546110.9	35123602.5	35841724.5
89000000.0	35858819.0	35419447.3	36158686.5
90000000.0	36170046.1	35713433.7	36474219.0
91000000.0	36480555.6	36005580.0	36788333.0
92000000.0	36791664.3	36295213.7	37101039.5
93000000.0	37100968.9	36582851.6	37412349.4
94000000.0	37408200.9	36868680.7	37722273.1
95000000.0	37710893.4	37152720.0	38030821.2
96000000.0	38011344.3	37434988.4	38338004.1
97000000.0	38313869.7	37711863.2	38643831.9
98000000.0	38615019.5	37985586.8	38948361.4
99000000.0	38914293.0	38257513.3	39251569.4
100000000.0	39211302.6	38527664.5	39553453.7
101000000.0	39506935.0	38796062.0	39854024.1
102000000.0	39801199.3	39062727.0	40153290.0
103000000.0	40094104.5	39327680.6	40451260.9
104000000.0	40385659.7	39590943.7	40747946.2
105000000.0	40676720.0	39852537.0	41043355.1
106000000.0	40966626.2	40112480.7	41337496.7
107000000.0	41255247.5	40370794.9	41630380.1
108000000.0	41542592.9	40627499.3	41922650.5
109000000.0	41828671.3	40882613.4	42214783.3
110000000.0	42113491.6	41136156.4	42505714.2
111000000.0	42397062.6	41388147.1	42795451.8
112000000.0	42678491.4	41638604.1	43084004.1
113000000.0	42957869.1	41887545.5	43371379.6
114000000.0	43235985.1	42134989.3	43657617.6
115000000.0	43512847.7	42380953.0	43944344.8
116000000.0	43788778.8	42625453.9	44230509.1
117000000.0	44064998.7	42868508.9	44515577.1
118000000.0	44339619.5	43112725.0	44799556.6
119000000.0	44614017.9	43355866.0	45082455.2
120000000.0	44887338.1	43597658.2	45364280.3
121000000.0	45159501.3	43838115.5	45645039.5
122000000.0	45430861.0	44077251.2	45924739.9
123000000.0	45701241.8	44315078.5	46203388.9
124000000.0	45970494.9	44551610.6	46480993.6
125000000.0	46238627.7	44786860.1	46757561.1
126000000.0	46506656.7	45020839.5	47033098.4
127000000.0	46772585.6	45253561.2	47307612.3
128000000.0	47036782.9	45485037.2	47581109.7
129000000.0	47299881.1	45715279.3	47853597.3
130000000.0	47561179.9	45944299.3	48125081.9
131000000.0	47820712.5	46172108.4	48395570.0
132000000.0	48079464.5	46398718.1	48665068.1
133000000.0	48338042.1	46624139.2	48933582.8
134000000.0	48595551.5	46848382.7	49201120.3
135000000.0	48850806.7	47071459.2	49467686.9
136000000.0	49104644.0	47293379.3	49733289.0
137000000.0	49357417.0	47514153.1	49997932.8
138000000.0	49609132.5	47733791.0	50261624.2
139000000.0	49859797.4	47952302.8	50524369.3
140000000.0	50109418.4	48169698.4	50786174.3
141000000.0	50358002.1	48385987.4	51047044.8
142000000.0	50605555.1	48601179.4	51306986.9
143000000.0	50852141.6	48815283.7	51566006.2
144000000.0	51098101.8	49028309.5	51824108.6
145000000.0	51343743.6	49240265.9	52081299.7
146000000.0	51588599.1	49451161.9	52337585.1
147000000.0	51832470.1	49661006.3	52592970.4
148000000.0	52075206.0	49869807.7	52847461.1
149000000.0	52316558.8	50077574.7	53101062.5
150000000.0	52556173.7	50284315.7	53353780.3
151000000.0	52794132.0	50490039.1	53605619.5
152000000.0	53031542.2	50694753.0	53856585.6
153000000.0	53269246.9	50898465.5	54106683.8
154000000.0	53506006.1	51101184.6	54354370.6
155000000.0	53741825.3	51302918.1	54601058.9
156000000.0	53976289.2	51503673.8	54846869.7
157000000.0	54209665.0	51703459.4	55091807.9
158000000.0	54442113.4	51902282.3	55335878.8
159000000.0	54673640.1	52100150.1	55579087.2
160000000.0	54904250.6	52297070.1	55821438.2
161000000.0	55133950.4	52493049.6	56062936.6
162000000.0	55362745.1	52688095.7	56303587.4
163000000.0	55590640.1	52882215.5	56545200.2
164000000.0	55817640.8	53075416.0	56786704.7
165000000.0	56043845.2	53267704.1	57027410.2
166000000.0	56269391.5	53459086.6	57267321.3
167000000.0	56494290.7	53649570.3	57506442.6
168000000.0	56718320.1	53839161.8	57744778.5
169000000.0	56941484.8	54027867.7	57982333.6
170000000.0	57163789.9	54215694.5	58219112.2
171000000.0	57385240.5	54402648.7	58455118.7
172000000.0	57605689.5	54588736.5	58690357.5
173000000.0	57823757.0	54773964.3	58924832.8
174000000.0	58040947.0	54958338.3	59158549.0
175000000.0	58258596.7	55141864.6	59391510.1
176000000.0	58475414.5	55324549.3	59623720.5
177000000.0	58691405.2	55506398.3	59855184.2
178000000.0	58906573.6	55687417.7	60085905.3
179000000.0	59120924.5	55867613.3	60315888.0
180000000.0	59334462.5	56046990.9	60545136.2
181000000.0	59545102.3	56225556.3	60773654.0
182000000.0	59756342.1	56403315.1	61000245.5
183000000.0	59967860.3	56580273.0	61225551.7
184000000.0	60178585.9	56756435.5	61450123.0
185000000.0	60388523.4	56931808.2	61673963.4
186000000.0	60597677.2	57106396.5	61897191.0
187000000.0	60805699.9	57280205.8	62120028.5
188000000.0	61011784.1	57453241.4	62342151.0
189000000.0	61217090.7	57625508.6	62562019.5
190000000.0	61421624.0	57797012.7	62779769.5
191000000.0	61625917.5	57967758.9	62996787.8
192000000.0	61830020.1	58137752.2	63213078.1
193000000.0	62033509.8	58306997.8	63428644.4
194000000.0	62236824.4	58475500.6	63643490.4
195000000.0	62439396.0	58643265.7	63857620.0
196000000.0	62641228.6	58810298.0	64071036.9
197000000.0	62842326.3	58976602.4	64283744.8
198000000.0	63042693.3	59142183.7	64495747.4
199000000.0	63242333.4	59307046.7	64707048.4
200000000.0	63441308.4	59471196.2	64917651.4
201000000.0	63639449.3	59634636.8	65127560.1
202000000.0	63836933.0	59797373.2	65336778.0
203000000.0	64033705.6	59959410.0	65545308.7
204000000.0	64229771.2	60120751.8	65753155.8
205000000.0	64425133.6	60281403.1	65960322.7
206000000.0	64619796.5	60441368.5	66166812.9
207000000.0	64812823.5	60600652.2	66372629.9
208000000.0	65004622.6	60759258.8	66577777.1
209000000.0	65195728.1	60917192.7	66782258.0
210000000.0	65386143.9	61074458.0	66986075.8
211000000.0	65575873.6	61231059.2	67189234.0
212000000.0	65765114.9	61387000.4	67391735.8
213000000.0	65954897.0	61542285.9	67593584.7
214000000.0	66144008.8	61696919.8	67794783.8
215000000.0	66332453.8	61850906.3	67995336.4
216000000.0	66520235.6	62004249.5	68195245.8
217000000.0	66707357.8	62156953.4	68394515.3
218000000.0	66893823.8	62309022.1	68593147.8
219000000.0	67079637.0	62460459.5	68791146.7
220000000.0	67264801.1	62611269.6	68988515.1
221000000.0	67449319.3	62761456.3	69185256.1
222000000.0	67633195.1	62911023.5	69381372.8
223000000.0	67816431.9	63059975.1	69576868.3
224000000.0	67999033.0	63208314.9	69771745.7
225000000.0	68181001.7	63356046.6	69966007.9
226000000.0	68362341.5	63503174.0	70159658.0
227000000.0	68543055.4	63649700.9	70352698.9
228000000.0	68723146.9	63795631.0	70545133.8
229000000.0	68902619.1	63940967.8	70736965.4
230000000.0	69081475.3	64085715.0	70928196.8
231000000.0	69259718.6	64229876.3	71118830.8
232000000.0	69437352.2	64373455.2	71308870.3
233000000.0	69614379.3	64516455.2	71498318.3
234000000.0	69790803.0	64658879.8	71687177.5
235000000.0	69966626.4	64800732.6	71875450.8
236000000.0	70141852.6	64942017.0	72063141.1
237000000.0	70316484.6	65082736.3	72250251.0
238000000.0	70490525.5	65222894.1	72436783.4
239000000.0	70663978.3	65362493.6	72622741.0
240000000.0	70836846.0	65501538.2	72808126.6
241000000.0	71009131.6	65640031.2	72992942.8
242000000.0	71179136.3	65777976.0	73177192.5
243000000.0	71348261.9	65915375.7	73360878.2
244000000.0	71517902.7	66052233.6	73544566.0
245000000.0	71687590.5	66188552.9	73728488.8
246000000.0	71856711.1	66324336.8	73911860.6
247000000.0	72025267.0	66459588.4	74094684.0
248000000.0	72193261.4	66594310.9	74276961.5
249000000.0	72360549.1	66728507.4	74458695.6
250000000.0	72523908.6	66862180.9	74639888.8
251000000.0	72686949.4	66995334.6	74820543.7
252000000.0	72850669.9	67127971.4	75000662.6
253000000.0	73013835.3	67260094.4	75180248.1
254000000.0	73176448.4	67391706.5	75359302.6
255000000.0	73338512.0	67522810.7	75537828.5
256000000.0	73500028.9	67653410.0	75715828.2
257000000.0	73661001.8	67783507.2	75893304.2
258000000.0	73822610.1	67913105.3	76070258.8
259000000.0	73984369.2	68042207.1	76246694.3
260000000.0	74145598.4	68170815.5	76422613.1
261000000.0	74306300.4	68298933.3	76598017.6
262000000.0	74466477.7	68426563.3	76772910.1
263000000.0	74626133.1	68553708.2	76947292.9
264000000.0	74785268.9	68680371.0	77121168.2
265000000.0	74943887.8	68806554.2	77294538.4
266000000.0	75101992.3	68932260.6	77467405.6
267000000.0	75259584.9	69057493.0	77639772.3
268000000.0	75416668.1	69182253.9	77811640.5
269000000.0	75573244.3	69306546.1	77983012.5
270000000.0	75729316.2	69430372.1	78153890.6
271000000.0	75884885.9	69553734.7	78324276.8
272000000.0	76039956.2	69676636.3	78494173.4
273000000.0	76194529.2	69799079.7	78663582.6
274000000.0	76348607.5	69921067.3	78832506.4
275000000.0	76502193.3	70042601.6	79000947.1
276000000.0	76655289.2	70163685.3	79168906.8
277000000.0	76807897.4	70284320.7	79336387.5
278000000.0	76960020.2	70404510.5	79503391.4
279000000.0	77111660.1	70524257.0	79669920.6
280000000.0	77262819.3	70643562.7	79835977.1
281000000.0	77413500.0	70762430.0	80001563.0
282000000.0	77563704.6	70880861.4	80166680.3
283000000.0	77713435.4	70998859.2	80331331.1
284000000.0	77862694.5	71116425.9	80495517.4
285000000.0	78011484.3	71233563.7	80659241.2
286000000.0	78159806.9	71350275.0	80822504.5
287000000.0	78307664.5	71466562.1	80985309.4
288000000.0	78455059.4	71582427.4	81147657.6
289000000.0	78601993.7	71697873.1	81309551.4
290000000.0	78748469.6	71812901.5	81470992.5
291000000.0	78894489.2	71927514.9	81631982.9
292000000.0	79040054.7	72041715.5	81792524.6
293000000.0	79185168.1	72155505.5	81952619.4
294000000.0	79329831.7	72268887.1	82112269.4
295000000.0	79474047.5	72381862.6	82271476.3
296000000.0	79617817.5	72494434.1	82430242.0
297000000.0	79761143.9	72606603.8	82588568.5
298000000.0	79904028.8	72718373.8	82746457.6
299000000.0	80046474.1	72829746.2	82903911.1
300000000.0	80188481.9	72940723.2	83060930.9
301000000.0	80330054.2	73051306.9	83217518.7
302000000.0	80471193.0	73161499.3	83373676.5
303000000.0	80611900.3	73271302.5	83529406.1
304000000.0	80752178.2	73380718.6	83684709.1
305000000.0	80892028.5	73489749.7	83839587.5
306000000.0	81031453.2	73598397.6	83994043.0
307000000.0	81170454.3	73706664.6	84148077.3
308000000.0	81309033.7	73814552.5	84301692.2
309000000.0	81447193.4	73922063.4	84454889.5
310000000.0	81584935.2	74029199.1	84607670.9
311000000.0	81722261.1	74135961.8	84760038.1
312000000.0	81859172.9	74242353.2	84911992.8
313000000.0	81995672.5	74348375.5	85063536.8
314000000.0	82131761.7	74454030.4	85214671.7
315000000.0	82267442.5	74559319.8	85365399.2
316000000.0	82402716.7	74664245.7	85515721.0
317000000.0	82537586.1	74768810.0	85665638.7
318000000.0	82672052.4	74873014.5	85815154.1
319000000.0	82806117.7	74976861.0	85964268.8
320000000.0	82939783.5	75080351.4	86112984.4
321000000.0	83073051.8	75183487.6	86261302.5
322000000.0	83205924.3	75286271.3	86409224.7
323000000.0	83338402.7	75388704.3	86556752.8
324000000.0	83470488.8	75490788.4	86703888.2
325000000.0	83602184.4	75592525.5	86850632.6
326000000.0	83733491.2	75693917.2	86996987.5
327000000.0	83864411.0	75794965.4	87142954.6
328000000.0	83994945.3	75895671.7	87288535.3
329000000.0	84125096.0	75996038.0	87433731.3
330000000.0	84254864.7	76096065.8	87578544.1
331000000.0	84384253.2	76195757.0	87722975.3
332000000.0	84513263.0	76295113.1	87867026.3
333000000.0	84641895.9	76394136.0	88010698.8
334000000.0	84770153.5	76492827.3	88153994.1
335000000.0	84898037.5	76591188.6	88296913.9
336000000.0	85025549.5	76689221.6	88439459.6
337000000.0	85152691.0	76786927.9	88581632.7
338000000.0	85279463.8	76884309.1	88723434.8
339000000.0	85405869.5	76981367.0	88864867.2
340000000.0	85531909.6	77078103.0	89005931.4
341000000.0	85657585.7	77174518.7	89146628.9
342000000.0	85782899.4	77270615.9	89286961.2
343000000.0	85907852.3	77366396.0	89426929.7
344000000.0	86032445.9	77461860.5	89566535.8
345000000.0	86156681.8	77557011.2	89705781.0
346000000.0	86280561.5	77651849.4	89844666.6
347000000.0	86404086.6	77746376.7	89983194.2
348000000.0	86527258.5	77840594.8	90121365.0
349000000.0	86650078.9	77934505.0	90259180.5
350000000.0	86772549.2	78028108.8	90396642.1
351000000.0	86894670.8	78121407.9	90533751.2
352000000.0	87016445.4	78214403.6	90670509.1
353000000.0	87137761.8	78307097.4	90806917.2
354000000.0	87258518.7	78399490.8	90942976.9
355000000.0	87378932.6	78491585.3	91078689.5
356000000.0	87499005.0	78583382.3	91214056.3
357000000.0	87618737.4	78674883.2	91349078.8
358000000.0	87738131.3	78766089.5	91483758.2
359000000.0	87857188.0	78857002.6	91618095.8
360000000.0	87975908.9	78947623.8	91752093.0
361000000.0	88094295.6	79037954.7	91885751.2
362000000.0	88212349.4	79127996.5	92019071.5
363000000.0	88330071.8	79217750.8	92152055.3
364000000.0	88447464.1	79307218.7	92284703.8
365000000.0	88564527.6	79396401.8	92417018.5
366000000.0	88681263.9	79485301.4	92549000.4
367000000.0	88797674.3	79573918.8	92680651.0
368000000.0	88913760.0	79662255.3	92811971.5
369000000.0	89029522.6	79750312.3	92942963.0
370000000.0	89144963.3	79838091.2	93073627.0
371000000.0	89260083.5	79925593.1	93203964.6
372000000.0	89374884.5	80012819.5	93333977.0
373000000.0	89489367.7	80099771.7	93463665.6
374000000.0	89603534.3	80186450.8	93593031.4
375000000.0	89717385.8	80272858.3	93722075.8
376000000.0	89830923.3	80358995.3	93850799.9
377000000.0	89944148.2	80444863.2	93979205.0
378000000.0	90057061.8	80530463.2	94107292.3
379000000.0	90169665.3	80615796.6	94235062.8
380000000.0	90281960.1	80700864.5	94362518.0
381000000.0	90393947.5	80785668.3	94489658.8
382000000.0	90505628.5	80870209.1	94616486.5
383000000.0	90617004.7	80954488.2	94743002.3
384000000.0	90728077.1	81038506.8	94869207.3
385000000.0	90838847.0	81122266.1	94995102.7
386000000.0	90949315.7	81205767.3	95120689.6
387000000.0	91059484.4	81289011.6	95245969.2
388000000.0	91169354.3	81372000.1	95370942.6
389000000.0	91278926.6	81454734.1	95495611.0
390000000.0	91388202.6	81537214.7	95619975.4
391000000.0	91497183.4	81619443.1	95744037.1
