TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	585896.5	581247.8	592779.8
2000000.0	1115909.0	1107028.0	1129351.6
3000000.0	1629392.5	1616367.9	1649090.5
4000000.0	2130440.0	2113411.3	2156165.4
5000000.0	2620791.0	2599891.2	2652318.2
6000000.0	3101448.5	3076809.3	3138580.9
7000000.0	3573104.0	3544851.5	3615645.9
8000000.0	4036276.0	4004532.2	4084049.3
9000000.0	4491382.5	4456268.7	4544214.3
10000000.0	4938774.0	4900400.7	4996504.0
11000000.0	5378756.5	5337233.2	5441228.7
12000000.0	5811599.5	5767027.3	5878663.1
13000000.0	6237538.5	6190021.2	6309054.8
14000000.0	6656794.0	6606432.3	6732627.1
15000000.0	7069571.0	7016453.6	7149587.4
16000000.0	7476054.5	7420276.8	7560126.9
17000000.0	7876417.0	7818065.6	7964425.6
18000000.0	8270824.5	8209982.8	8362651.6
19000000.0	8659429.5	8596180.0	8754959.8
20000000.0	9042376.5	8976800.2	9141501.3
21000000.0	9419806.5	9351978.7	9522418.9
22000000.0	9791847.0	9721845.7	9897848.4
23000000.0	10158626.5	10086522.2	10267915.9
24000000.0	10520263.0	10446127.7	10632744.7
25000000.0	10876872.5	10800773.5	10992452.7
26000000.0	11228566.0	11150531.8	11347155.9
27000000.0	11575445.0	11495503.0	11696958.7
28000000.0	11917617.5	11835822.0	12041966.7
29000000.0	12255178.5	12171586.5	12382281.4
30000000.0	12588221.0	12502888.8	12718000.8
31000000.0	12916838.5	12829820.6	13049216.9
32000000.0	13241120.5	13152466.1	13376021.6
33000000.0	13561151.0	13470910.2	13698501.3
34000000.0	13877012.9	13785234.6	14016743.4
35000000.0	14188788.1	14095520.4	14330828.8
36000000.0	14496553.5	14401842.6	14640837.3
37000000.0	14800384.6	14704275.5	14946846.4
38000000.0	15100354.8	15002891.5	15248931.2
39000000.0	15396535.5	15297760.6	15547164.7
40000000.0	15688995.9	15588951.0	15841618.0
41000000.0	15977803.4	15876529.1	16132360.1
42000000.0	16263023.8	16160559.4	16419458.1
43000000.0	16544720.7	16441104.7	16702977.3
44000000.0	16822956.4	16718226.4	16982981.5
45000000.0	17097791.4	16991984.0	17259532.6
46000000.0	17369284.7	17262435.8	17532691.1
47000000.0	17637493.9	17529638.3	17802515.8
48000000.0	17902475.1	17793647.1	18069064.2
49000000.0	18164283.0	18054515.9	18332392.3
50000000.0	18422971.0	18312297.7	18592554.8
51000000.0	18678591.2	18567043.8	18849605.1
52000000.0	18931194.6	18818804.5	19103595.4
53000000.0	19180830.8	19067629.1	19354576.5
54000000.0	19427548.5	19313565.5	19602598.4
55000000.0	19671429.5	19556660.7	19847709.5
56000000.0	19912584.0	19796960.8	20089957.4
57000000.0	20150966.1	20034510.5	20329388.8
58000000.0	20386620.2	20269354.1	20566049.1
59000000.0	20619590.0	20501534.4	20799982.8
60000000.0	20849917.9	20731093.7	21031233.6
61000000.0	21077645.9	20958073.3	21259844.1
62000000.0	21302814.5	21182512.2	21485856.1
63000000.0	21525464.0	21404447.0	21709310.7
64000000.0	21745633.3	21623920.9	21930247.9
65000000.0	21963360.9	21840972.1	22148707.0
66000000.0	22178684.3	22055637.9	22364726.8
67000000.0	22391640.4	22267954.9	22578344.9
68000000.0	22602265.2	22477959.2	22789598.6
69000000.0	22810594.1	22685685.8	22998524.2
70000000.0	23016616.7	22891169.5	23205157.5
71000000.0	23220405.4	23094444.2	23409533.6
72000000.0	23422000.3	23295543.1	23611687.0
73000000.0	23621434.3	23494499.1	23811651.5
74000000.0	23818739.5	23691344.2	24009460.4
75000000.0	24013894.4	23886110.0	24205146.5
76000000.0	24206942.2	24078827.5	24398741.8
77000000.0	24397950.5	24269527.2	24590278.0
78000000.0	24586949.4	24458238.9	24779786.3
79000000.0	24773968.1	24644992.2	24967297.2
80000000.0	24959035.6	24829815.9	25152840.8
81000000.0	25142180.3	25012738.4	25336446.8
82000000.0	25323430.0	25193787.6	25518144.5
83000000.0	25502812.0	25372991.0	25697962.5
84000000.0	25680353.3	25550375.7	25875929.3
85000000.0	25856080.1	25725968.2	26052072.7
86000000.0	26030018.6	25899794.5	26226420.4
87000000.0	26202194.1	26071880.5	26398999.4
88000000.0	26372631.7	26242251.3	26569836.6
89000000.0	26541356.1	26410931.8	26738958.3
90000000.0	26708391.3	26577946.5	26906390.6
91000000.0	26873761.2	26743224.9	27072159.2
92000000.0	27037489.1	26906752.8	27236289.6
93000000.0	27199506.0	27068671.4	27398806.7
94000000.0	27359804.5	27229002.7	27559735.3
95000000.0	27518519.7	27387768.6	27719099.9
96000000.0	27675673.2	27544990.6	27876924.6
97000000.0	27831474.2	27700689.7	28033233.1
98000000.0	27985877.2	27854886.6	28188049.2
99000000.0	28138786.8	28007601.8	28341396.0
100000000.0	28291867.9	28158855.3	28493296.6
101000000.0	28441081.2	28308666.8	28643773.6
102000000.0	28588863.9	28457055.6	28792849.6
103000000.0	28735884.0	28604040.9	28940546.6
104000000.0	28881618.3	28749641.3	29086886.7
105000000.0	29025973.6	28893875.3	29231891.5
106000000.0	29168967.8	29036761.1	29375582.4
107000000.0	29310618.6	29178316.4	29517980.5
108000000.0	29450943.4	29318558.8	29659106.8
109000000.0	29589959.3	29457505.6	29799071.2
110000000.0	29727683.0	29595156.5	29937842.5
111000000.0	29863960.7	29731538.0	30075412.4
112000000.0	29999209.3	29866184.2	30212363.8
113000000.0	30133469.5	29999554.2	30348357.2
114000000.0	30266512.0	30131672.5	30483223.8
115000000.0	30398352.3	30262648.0	30616984.6
116000000.0	30529005.9	30393412.4	30749660.0
117000000.0	30658049.0	30522956.4	30881269.8
118000000.0	30786117.2	30651357.1	31011833.5
119000000.0	30913994.4	30778629.3	31141369.8
120000000.0	31040048.5	30904752.5	31267663.1
121000000.0	31164988.5	31029363.2	31392441.4
