TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	562418.5	554798.0	568425.2
2000000.0	1068458.0	1053854.4	1080423.7
3000000.0	1562660.5	1541312.2	1580562.4
4000000.0	2049234.0	2021272.1	2072961.7
5000000.0	2529777.0	2495306.2	2559222.9
6000000.0	3005128.0	2964245.2	3040189.7
7000000.0	3475808.5	3428613.3	3516401.9
8000000.0	3942199.0	3888788.4	3988238.6
9000000.0	4404580.5	4345046.9	4455987.8
10000000.0	4863174.0	4797597.5	4919878.2
11000000.0	5318162.5	5246626.4	5380088.9
12000000.0	5769698.0	5692281.8	5836775.5
13000000.0	6217910.5	6134691.0	6290073.2
14000000.0	6662916.0	6573965.4	6740099.9
15000000.0	7104817.5	7010206.3	7186956.5
16000000.0	7543698.0	7443499.0	7630736.3
17000000.0	7979647.0	7873929.1	8071521.8
18000000.0	8412738.5	8301565.4	8509391.8
19000000.0	8843040.5	8726476.8	8944416.7
20000000.0	9270616.5	9148723.7	9376660.3
21000000.0	9695514.0	9568369.3	9806185.3
22000000.0	10117793.5	9985462.4	10233045.5
23000000.0	10537511.0	10400056.1	10657296.6
24000000.0	10954722.0	10812200.4	11078989.6
25000000.0	11369467.0	11221937.3	11498168.9
26000000.0	11781795.0	11629310.3	11914883.6
27000000.0	12191745.5	12034359.9	12329172.1
28000000.0	12599359.0	12437127.0	12741078.0
29000000.0	13004671.5	12837648.2	13150638.2
30000000.0	13407722.0	13235957.7	13557891.8
31000000.0	13808545.5	13632089.0	13962872.8
32000000.0	14207174.0	14026076.0	14365616.6
33000000.0	14603640.0	14417949.2	14766156.7
34000000.0	14997975.0	14807738.8	15164521.8
35000000.0	15390206.9	15195474.6	15560744.6
36000000.0	15780368.1	15581156.1	15954855.3
37000000.0	16168457.5	15964835.2	16346881.2
38000000.0	16554527.4	16346540.9	16736849.9
39000000.0	16938624.7	16726298.7	17124787.9
40000000.0	17320756.2	17104133.3	17510721.0
41000000.0	17700945.7	17480068.5	17894674.2
42000000.0	18079217.1	17854127.6	18276671.8
43000000.0	18455593.6	18226333.2	18656737.2
44000000.0	18830097.8	18596707.1	19034893.5
45000000.0	19202751.6	18965270.8	19411162.9
46000000.0	19573576.5	19332045.1	19785567.0
47000000.0	19942593.3	19697050.1	20158126.9
48000000.0	20309822.2	20060305.8	20528863.3
49000000.0	20675283.2	20421831.3	20897796.2
50000000.0	21038995.6	20781645.5	21264945.2
51000000.0	21400978.2	21139766.9	21630329.4
52000000.0	21761249.5	21496213.3	21993967.4
53000000.0	22119827.5	21851002.5	22355877.5
54000000.0	22476729.9	22204151.6	22716077.6
55000000.0	22831973.9	22555677.6	23074585.1
56000000.0	23185576.4	22905597.1	23431417.1
57000000.0	23537553.9	23253926.3	23786590.4
58000000.0	23887922.7	23600681.8	24140121.2
59000000.0	24236698.4	23945869.9	24492025.8
60000000.0	24583896.8	24289526.6	24842319.7
61000000.0	24929532.9	24631651.0	25191018.4
62000000.0	25273621.8	24972261.6	25538137.0
63000000.0	25616178.1	25311373.3	25883690.4
64000000.0	25957216.2	25649000.4	26227693.0
65000000.0	26296750.2	25985157.1	26570159.2
66000000.0	26634793.8	26319857.0	26911103.0
67000000.0	26971360.8	26653113.7	27250538.0
