TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	607729.0	602025.5	612466.4
2000000.0	1158027.0	1146880.6	1167175.2
3000000.0	1695148.0	1678681.2	1708626.3
4000000.0	2223394.0	2201708.3	2241120.6
5000000.0	2744485.5	2717674.5	2766386.0
6000000.0	3259372.5	3227515.5	3285375.5
7000000.0	3768677.0	3731849.5	3798714.1
8000000.0	4272819.5	4231119.9	4306858.8
9000000.0	4772157.5	4725661.6	4810152.0
10000000.0	5266957.5	5215743.6	5308864.7
11000000.0	5757459.0	5701591.4	5803224.8
12000000.0	6243839.5	6183390.2	6293424.9
13000000.0	6726279.0	6661306.8	6779636.0
14000000.0	7204944.5	7135480.3	7261999.5
15000000.0	7679946.5	7606038.6	7740647.1
16000000.0	8151394.0	8073096.9	8215696.5
17000000.0	8619390.5	8536755.0	8687251.4
18000000.0	9084034.5	8997112.1	9155409.8
19000000.0	9545410.5	9454253.6	9620261.7
20000000.0	10003603.0	9908254.6	10081889.5
21000000.0	10458685.5	10359198.0	10540366.8
22000000.0	10910730.5	10807148.8	10995767.5
23000000.0	11359802.5	11252173.6	11448159.3
24000000.0	11805964.0	11694331.9	11897604.5
25000000.0	12249273.5	12133684.0	12344161.2
26000000.0	12689788.5	12570284.3	12787888.4
27000000.0	13127560.0	13004183.5	13228838.7
28000000.0	13562637.5	13435433.1	13667062.5
29000000.0	13995069.5	13864078.8	14102608.7
30000000.0	14424901.4	14290165.8	14535523.2
31000000.0	14852178.5	14713739.0	14965851.9
32000000.0	15276941.4	15134838.5	15393636.2
33000000.0	15699230.1	15553504.1	15818917.1
34000000.0	16119083.2	15969773.8	16241733.7
35000000.0	16536537.6	16383684.4	16662123.9
36000000.0	16951629.1	16795271.3	17080124.0
37000000.0	17364407.9	17204568.6	17495769.2
38000000.0	17774925.4	17611609.4	17909093.4
39000000.0	18183183.7	18016425.5	18320129.4
40000000.0	18589213.8	18419047.9	18728908.9
41000000.0	18993046.0	18819506.6	19135462.8
42000000.0	19394709.5	19217830.5	19539820.7
43000000.0	19794232.9	19614047.8	19942011.7
44000000.0	20191643.7	20008186.1	20342063.9
45000000.0	20586957.4	20400271.8	20740004.5
46000000.0	20980201.8	20790331.0	21135860.0
47000000.0	21371413.7	21178388.9	21529656.3
48000000.0	21760618.2	21564470.2	21921418.5
49000000.0	22147839.8	21948598.7	22311171.0
50000000.0	22533102.2	22330798.0	22698937.7
51000000.0	22916428.8	22711090.9	23084741.8
52000000.0	23297842.2	23089499.7	23468605.8
53000000.0	23677364.7	23466046.3	23850552.0
54000000.0	24054977.2	23840752.0	24230601.8
55000000.0	24430715.5	24213637.6	24608776.2
56000000.0	24804620.6	24584723.7	24985095.8
57000000.0	25176712.0	24954030.1	25359580.5
58000000.0	25547009.0	25321576.5	25732249.9
59000000.0	25915530.5	25687381.9	26103123.1
60000000.0	26282295.3	26051465.3	26472218.7
61000000.0	26647321.7	26413844.9	26839555.2
62000000.0	27010627.8	26774538.9	27205150.2
63000000.0	27372244.1	27133564.9	27569021.3
64000000.0	27732168.5	27490940.1	27931185.7
65000000.0	28090420.0	27846681.7	28291660.0
66000000.0	28447014.9	28200806.3	28650460.8
67000000.0	28801969.0	28553330.2	29007604.1
68000000.0	29155297.8	28904269.5	29363105.8
69000000.0	29507016.7	29253639.9	29716981.4
70000000.0	29857140.5	29601456.9	30069246.0
71000000.0	30205684.0	29947735.7	30419914.8
72000000.0	30552661.5	30292491.1	30769002.3
73000000.0	30898087.3	30635737.7	31116523.0
74000000.0	31241975.2	30977490.0	31462491.1
75000000.0	31584338.9	31317762.1	31806920.6
76000000.0	31925137.8	31656567.7	32149825.2
77000000.0	32264128.3	31993920.6	32491218.3
78000000.0	32601631.4	32329834.1	32831113.2
79000000.0	32937657.2	32664321.4	33169624.0
80000000.0	33272215.8	32997395.4	33506761.8
81000000.0	33605374.5	33329068.9	33842446.6
82000000.0	33937300.3	33659354.3	34176690.3
83000000.0	34267800.1	33988264.0	34509504.8
84000000.0	34596885.8	34315810.1	34840902.0
85000000.0	34924568.8	34642004.6	35170893.4
86000000.0	35250860.7	34966859.1	35499490.7
87000000.0	35575772.7	35290385.2	35826705.0
88000000.0	35899315.9	35612594.3	36152547.8
89000000.0	36221501.2	35933497.6	36477030.0
90000000.0	36542339.3	36253106.0	36800162.7
91000000.0	36861840.8	36571430.6	37121956.7
92000000.0	37180016.2	36888481.9	37442422.7
93000000.0	37496829.8	37204270.5	37761571.4
94000000.0	37811579.6	37518806.9	38079413.0
95000000.0	38125056.6	37832101.1	38395958.1
96000000.0	38437267.8	38144163.4	38711216.7
97000000.0	38748847.9	38455003.7	39025198.9
98000000.0	39059484.1	38764631.8	39337914.7
99000000.0	39368870.2	39073057.4	39649373.8
100000000.0	39677015.6	39380289.9	39959585.9
101000000.0	39984028.2	39686338.9	40268560.6
102000000.0	40290090.5	39991213.5	40576307.3
103000000.0	40594954.2	40294923.0	40882835.2
