TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	492893.5	488287.7	498257.0
2000000.0	933782.0	924792.1	944272.3
3000000.0	1362171.0	1348964.0	1377604.9
4000000.0	1781915.5	1764605.0	1802151.0
5000000.0	2194568.0	2173241.4	2219488.6
6000000.0	2601000.5	2575749.5	2630497.9
7000000.0	3001784.5	2972701.3	3035760.9
8000000.0	3397334.0	3364499.7	3435694.6
9000000.0	3787966.5	3751461.7	3830623.8
10000000.0	4173944.0	4133838.0	4220808.6
11000000.0	4555477.0	4511842.3	4606466.4
12000000.0	4932746.5	4885652.7	4987781.3
13000000.0	5305915.0	5255425.8	5364917.3
14000000.0	5675121.0	5621298.4	5738015.3
15000000.0	6040489.0	5983393.8	6107204.9
16000000.0	6402134.7	6341826.7	6472599.9
17000000.0	6760162.9	6696698.9	6834310.1
18000000.0	7114667.9	7048103.7	7192431.4
19000000.0	7465738.2	7396128.1	7547054.4
20000000.0	7813456.0	7740853.2	7898263.8
21000000.0	8157898.2	8082355.0	8246138.5
22000000.0	8499137.0	8420704.8	8590753.2
23000000.0	8837239.9	8755950.0	8932178.1
24000000.0	9172270.3	9088145.3	9270479.8
25000000.0	9504293.3	9417375.1	9605721.6
26000000.0	9833348.2	9743697.2	9937963.8
27000000.0	10159428.2	10067165.8	10267264.1
28000000.0	10482998.7	10387829.2	10593677.4
29000000.0	10803477.9	10705741.4	10917256.6
30000000.0	11121260.6	11020950.1	11238052.5
31000000.0	11436353.1	11333500.9	11556113.8
32000000.0	11748794.9	11643437.4	11871487.6
33000000.0	12058627.8	11950801.5	12184219.1
34000000.0	12365892.7	12255633.8	12494352.2
35000000.0	12670629.3	12557973.2	12801929.2
36000000.0	12972876.5	12857857.8	13106991.0
37000000.0	13272671.7	13155324.2	13409577.2
38000000.0	13570051.1	13450408.2	13709726.5
39000000.0	13865050.1	13743144.5	14007476.0
40000000.0	14157702.9	14033566.8	14302862.1
