TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	747301.5	738522.6	753632.6
2000000.0	1421227.5	1404529.4	1433200.7
3000000.0	2068803.0	2044631.3	2086210.6
4000000.0	2697999.0	2666643.4	2720655.3
5000000.0	3312480.0	3274123.3	3340170.9
6000000.0	3914367.0	3869200.0	3946944.4
7000000.0	4505096.5	4453317.9	4542445.8
8000000.0	5085735.0	5027538.6	5127774.5
9000000.0	5657157.5	5592690.7	5703776.2
10000000.0	6220032.0	6149439.3	6271131.8
11000000.0	6774924.0	6698333.2	6830411.2
12000000.0	7322303.0	7239842.1	7382090.5
13000000.0	7862630.5	7774363.2	7926582.2
14000000.0	8396230.5	8302247.0	8464247.7
15000000.0	8923396.0	8823803.2	8995400.5
16000000.0	9444408.0	9339307.4	9520327.6
17000000.0	9959515.0	9849004.8	10039281.5
18000000.0	10468945.0	10353122.7	10552490.2
19000000.0	10972907.0	10851861.5	11060166.5
20000000.0	11471586.5	11345407.2	11562502.1
21000000.0	11965160.0	11833934.4	12059671.4
22000000.0	12453787.5	12317598.5	12551839.4
23000000.0	12937618.6	12796547.9	13039157.1
24000000.0	13416794.7	13270921.6	13521767.8
25000000.0	13891444.5	13740846.1	13999802.0
26000000.0	14361690.1	14206441.5	14473383.9
27000000.0	14827646.0	14667820.4	14942629.7
28000000.0	15289420.5	15125089.3	15407649.3
29000000.0	15747115.6	15578348.4	15868546.2
30000000.0	16200827.8	16027692.9	16325418.5
31000000.0	16650648.7	16473212.8	16778355.3
32000000.0	17096665.3	16914993.9	17227462.7
33000000.0	17538960.5	17353117.6	17672802.1
34000000.0	17977613.2	17787661.7	18114464.4
35000000.0	18412698.6	18218700.4	18552525.5
36000000.0	18844288.9	18646304.8	18987058.7
37000000.0	19272452.8	19070542.9	19418134.2
38000000.0	19697256.5	19491479.8	19845819.3
39000000.0	20118763.4	19909178.3	20270178.6
40000000.0	20537034.2	20323698.4	20691274.3
41000000.0	20952127.5	20735098.1	21109165.8
42000000.0	21364099.7	21143433.1	21523910.8
43000000.0	21773004.9	21548757.1	21935564.7
44000000.0	22178947.6	21951122.1	22344180.6
45000000.0	22581874.7	22350578.2	22749810.3
46000000.0	22981833.0	22747173.6	23152503.5
47000000.0	23378975.7	23140955.3	23552308.2
48000000.0	23773295.6	23531968.5	23949271.1
49000000.0	24164836.9	23920257.2	24343437.1
50000000.0	24553642.2	24305863.8	24734849.8
51000000.0	24939753.0	24688829.7	25123551.5
52000000.0	25323209.3	25069194.9	25509583.3
53000000.0	25704050.1	25446998.1	25892984.8
54000000.0	26082313.3	25822277.3	26273794.8
55000000.0	26458035.6	26195069.1	26652050.6
56000000.0	26831252.6	26565409.2	27027788.8
57000000.0	27201999.1	26933332.3	27401044.9
58000000.0	27570308.8	27298872.3	27771853.2
59000000.0	27936214.7	27662062.0	28140247.4
60000000.0	28299748.6	28022933.6	28504032.9
61000000.0	28660990.6	28381518.3	28865193.6
62000000.0	29020154.2	28737846.5	29223733.0
63000000.0	29377052.7	29091948.1	29579872.6
64000000.0	29731715.4	29443852.1	29936751.3
65000000.0	30084170.8	29793586.8	30291405.0
66000000.0	30434446.7	30141179.7	30643861.4
67000000.0	30782570.3	30486658.1	30994147.8
68000000.0	31128568.3	30830048.2	31342290.9
69000000.0	31472466.4	31171375.9	31688316.7
70000000.0	31814290.1	31510950.0	32032250.6
71000000.0	32154064.3	31848554.3	32374117.4
72000000.0	32491557.5	32184182.4	32713941.5
73000000.0	32826863.4	32517858.0	33051746.6
74000000.0	33160168.6	32849604.3	33387555.9
75000000.0	33491495.4	33179443.8	33721392.3
76000000.0	33820865.9	33507399.0	34053277.9
77000000.0	34148301.4	33833491.3	34383234.7
78000000.0	34473823.2	34157742.3	34711284.0
79000000.0	34795357.8	34480172.7	35037446.7
80000000.0	35117755.5	34800803.1	35361743.4
81000000.0	35438280.2	35119653.4	35684194.1
82000000.0	35756877.5	35436743.3	36004818.7
83000000.0	36073433.4	35752092.1	36323636.4
84000000.0	36387892.1	36065718.8	36640646.2
85000000.0	36700573.5	36377641.9	36955153.5
86000000.0	37011495.7	36687879.5	37267890.5
87000000.0	37320767.7	36996449.6	37578875.3
88000000.0	37628663.4	37303369.8	37888125.4
89000000.0	37935210.9	37608657.2	38195717.4
90000000.0	38240089.0	37912328.7	38501666.3
91000000.0	38543314.2	38212094.6	38805934.9
92000000.0	38844902.6	38501623.7	39108539.5
93000000.0	39144870.2	38789604.2	39409496.5
94000000.0	39443244.8	39076063.3	39708821.6
95000000.0	39740209.0	39361025.4	40006530.7
96000000.0	40035602.1	39644512.6	40302639.1
97000000.0	40329439.1	39926208.2	40597304.0
98000000.0	40622096.0	40205802.4	40890949.0
99000000.0	40913491.8	40493691.7	41183002.9
100000000.0	41203390.9	40780114.4	41473528.4
101000000.0	41491807.1	41065048.3	41762539.6
102000000.0	41778754.2	41348506.9	42050050.4
103000000.0	42064335.6	41630503.7	42336074.5
104000000.0	42348514.8	41911051.6	42620625.4
105000000.0	42631271.6	42190163.7	42903716.3
106000000.0	42912619.1	42467852.7	43185360.3
107000000.0	43192569.8	42744131.1	43465570.3
108000000.0	43471136.3	43019011.4	43744359.0
109000000.0	43748330.9	43292505.8	44021738.9
110000000.0	44024165.9	43564626.1	44297722.2
111000000.0	44298653.1	43835384.4	44572321.1
112000000.0	44571804.3	44104792.3	44845547.6
113000000.0	44843631.2	44372861.2	45117413.4
114000000.0	45114145.2	44639602.5	45387987.1
115000000.0	45382440.0	44905027.5	45657571.9
116000000.0	45649287.7	45169147.1	45925844.6
117000000.0	45915343.9	45431972.3	46192816.3
118000000.0	46180483.0	45693513.8	46458498.3
119000000.0	46444356.2	45953782.2	46722901.4
120000000.0	46706973.9	46212787.9	46986036.3
121000000.0	46968346.6	46470541.3	47247982.9
122000000.0	47228484.3	46727052.6	47508711.1
123000000.0	47487204.5	46982331.7	47768205.0
124000000.0	47742870.5	47236388.6	48026474.8
125000000.0	47997299.9	47489233.1	48283530.4
126000000.0	48250502.7	47740874.9	48539381.9
127000000.0	48502488.6	47991323.6	48794169.5
128000000.0	48753267.2	48240588.4	49048115.8
129000000.0	49002848.0	48488678.8	49300894.9
130000000.0	49251240.5	48735603.9	49552516.5
131000000.0	49499379.7	48981372.8	49802989.5
132000000.0	49747899.5	49225994.5	50052323.3
133000000.0	49995305.0	49469477.8	50300526.7
134000000.0	50241605.1	49711831.4	50547608.7
135000000.0	50486808.7	49953064.1	50793578.0
136000000.0	50730924.2	50193184.3	51038443.4
137000000.0	50973960.4	50432200.6	51282213.3
138000000.0	51215925.6	50670121.1	51524896.2
139000000.0	51456828.2	50906954.2	51766500.4
140000000.0	51696676.4	51142708.1	52007034.2
141000000.0	51935478.5	51377390.7	52246505.8
142000000.0	52173242.4	51611010.0	52484481.1
143000000.0	52409563.0	51843573.9	52721014.6
144000000.0	52644467.2	52075090.2	52956495.0
145000000.0	52877737.7	52305566.6	53190930.1
146000000.0	53109606.1	52535010.6	53424327.6
147000000.0	53340441.9	52763429.8	53656695.2
148000000.0	53570252.7	52990831.6	53888040.3
149000000.0	53798305.1	53217223.3	54118370.4
150000000.0	54024863.3	53442612.3	54347692.8
151000000.0	54250408.0	53667005.8	54576014.8
152000000.0	54475614.2	53890410.7	54803343.7
153000000.0	54701085.5	54112834.3	55029686.4
154000000.0	54923961.8	54334283.3	55255050.1
155000000.0	55144689.0	54554764.8	55479441.6
156000000.0	55364430.9	54774285.6	55702868.0
157000000.0	55583194.6	54992852.3	55925335.9
158000000.0	55801441.3	55210471.6	56148006.5
159000000.0	56019132.9	55427150.2	56370751.0
160000000.0	56235873.8	55642894.5	56592582.0
161000000.0	56451670.6	55857711.1	56813505.8
162000000.0	56666529.9	56071606.3	57033528.8
163000000.0	56880458.1	56284586.5	57252657.0
164000000.0	57093461.7	56496657.9	57470896.8
165000000.0	57305586.6	56707826.7	57688254.2
166000000.0	57518135.4	56918099.1	57904814.8
167000000.0	57729789.5	57127481.1	58120663.9
168000000.0	57940554.8	57335978.7	58335650.8
169000000.0	58150437.4	57543598.0	58549781.3
170000000.0	58359443.2	57750344.7	58763061.2
171000000.0	58567578.0	57956224.8	58974593.5
172000000.0	58774422.6	58161244.0	59183803.7
173000000.0	58982365.4	58365408.0	59392155.9
174000000.0	59188171.9	58568722.6	59599656.0
175000000.0	59390653.3	58771193.2	59806309.4
176000000.0	59592276.4	58972825.5	60012121.7
177000000.0	59794180.9	59173625.0	60217098.6
178000000.0	59996757.6	59373597.1	60421245.3
179000000.0	60198511.2	59572747.2	60624567.4
180000000.0	60398432.8	59771080.7	60827070.2
181000000.0	60596680.5	59968602.8	61028759.0
182000000.0	60794107.1	60165318.9	61229639.1
183000000.0	60990717.9	60360318.4	61430355.4
184000000.0	61186518.1	60554131.2	61631134.3
185000000.0	61381513.1	60747145.1	61831131.6
186000000.0	61575707.9	60939365.1	62030352.3
187000000.0	61769107.8	61130796.3	62228801.3
188000000.0	61961717.9	61321443.9	62426483.4
189000000.0	62152847.2	61511312.8	62623403.5
190000000.0	62342567.3	61700407.9	62819566.3
191000000.0	62533151.0	61888734.2	63014976.6
192000000.0	62723004.4	62076296.6	63209639.0
193000000.0	62912095.7	62263099.8	63403572.0
194000000.0	63100247.4	62449148.7	63596901.8
195000000.0	63287643.6	62634448.0	63789498.7
196000000.0	63474290.7	62819002.4	63981367.2
