TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	739811.5	732449.2	745403.9
2000000.0	1420109.0	1405691.9	1430918.9
3000000.0	2081436.0	2060064.6	2097194.9
4000000.0	2729390.5	2701251.2	2749963.3
5000000.0	3366510.0	3331753.4	3391788.0
6000000.0	3994277.0	3953050.0	4024165.6
7000000.0	4613659.0	4566122.2	4648095.2
8000000.0	5225404.5	5171681.5	5264311.0
9000000.0	5830074.5	5770281.9	5873372.4
10000000.0	6428115.5	6362361.7	6475732.6
11000000.0	7019891.0	6948292.1	7071764.9
12000000.0	7605721.0	7528374.3	7661785.7
13000000.0	8185876.5	8102880.1	8246069.3
14000000.0	8760589.5	8672040.0	8824854.6
15000000.0	9330078.0	9236060.1	9398351.4
16000000.0	9894525.5	9795126.2	9966751.9
17000000.0	10454100.5	10349406.4	10530229.9
18000000.0	11008962.5	10899051.2	11088940.2
19000000.0	11559252.0	11444202.0	11643025.9
20000000.0	12105100.5	11984988.4	12192622.0
21000000.0	12646631.0	12521527.2	12737848.6
22000000.0	13183955.5	13053930.6	13278820.5
23000000.0	13717158.5	13582303.1	13815645.8
24000000.0	14246348.5	14106741.4	14348423.5
25000000.0	14771630.1	14627336.5	14877250.2
26000000.0	15293089.6	15144176.9	15402213.7
27000000.0	15810810.3	15657343.1	15923398.1
28000000.0	16324871.3	16166912.5	16440883.3
29000000.0	16835347.7	16672958.9	16954745.4
30000000.0	17342311.0	17175552.5	17465056.6
31000000.0	17845829.5	17674760.0	17971885.8
32000000.0	18345968.2	18170645.5	18475299.0
33000000.0	18842789.6	18663270.3	18975359.4
34000000.0	19336353.5	19152692.9	19472127.2
35000000.0	19826756.0	19638969.9	19965660.7
36000000.0	20314087.2	20122155.6	20456015.7
37000000.0	20798199.5	20602302.2	20943245.7
38000000.0	21279346.4	21079460.4	21427402.6
39000000.0	21757498.4	21553677.2	21908536.0
40000000.0	22232705.1	22025003.6	22386694.4
41000000.0	22705012.7	22493483.1	22861926.1
42000000.0	23174465.5	22959160.8	23334286.6
43000000.0	23641106.3	23422080.7	23803989.1
44000000.0	24105008.1	23882285.7	24270259.0
45000000.0	24566245.2	24339817.8	24734248.4
46000000.0	25024814.9	24794718.7	25195457.5
47000000.0	25480763.3	25247029.4	25653969.5
48000000.0	25934136.7	25696790.1	26109828.3
49000000.0	26384976.1	26144039.6	26563072.0
50000000.0	26833302.9	26588815.0	27013736.2
51000000.0	27279118.5	27031150.3	27461854.9
52000000.0	27722436.9	27471075.8	27907461.1
53000000.0	28163301.6	27908617.8	28350586.7
54000000.0	28601764.6	28343799.9	28791262.8
55000000.0	29037666.4	28776644.8	29229519.4
56000000.0	29470802.8	29207176.5	29665385.9
57000000.0	29901569.0	29635421.8	30098890.9
58000000.0	30330014.5	30061409.7	30530062.2
59000000.0	30756165.9	30485171.5	30958927.1
60000000.0	31180049.2	30906739.0	31385512.0
61000000.0	31601989.7	31326143.7	31809842.8
