TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	621265.0	618030.6	625365.5
2000000.0	1061737.5	1056395.4	1068423.1
3000000.0	1427522.0	1420509.4	1436054.7
4000000.0	1745312.5	1736899.4	1755222.5
5000000.0	2027934.5	2018366.2	2038932.0
6000000.0	2283018.0	2272490.6	2294889.4
7000000.0	2515613.0	2504286.6	2528202.6
8000000.0	2729308.5	2717330.5	2742503.9
9000000.0	2926753.0	2914285.6	2940500.1
10000000.0	3110102.0	3097231.2	3124304.0
11000000.0	3281019.5	3267820.1	3295598.8
12000000.0	3440872.0	3427401.2	3455757.2
13000000.0	3590794.0	3577098.0	3605927.4
14000000.0	3731738.0	3717867.2	3747072.5
15000000.0	3864523.5	3850530.0	3880016.6
16000000.0	3989873.0	3975778.7	4005481.5
17000000.0	4108411.5	4094239.5	4124081.0
18000000.0	4220667.0	4206442.1	4236368.4
19000000.0	4327120.0	4312870.2	4342830.8
20000000.0	4428199.5	4413948.3	4443894.5
21000000.0	4524291.5	4510061.3	4539955.3
22000000.0	4615743.0	4601546.3	4631356.6
23000000.0	4702865.0	4688720.5	4718416.8
24000000.0	4785940.0	4771867.3	4801422.1
25000000.0	4865229.5	4851228.7	4880636.6
26000000.0	4940972.5	4927047.9	4956295.2
27000000.0	5013384.5	4999550.3	5028616.8
28000000.0	5082668.5	5068928.2	5097797.1
29000000.0	5149006.0	5135370.2	5164027.8
30000000.0	5212567.0	5199044.7	5227478.7
31000000.0	5273511.0	5260105.4	5288306.7
32000000.0	5331980.5	5318699.3	5346659.2
33000000.0	5388118.5	5374962.8	5402673.3
34000000.0	5442045.0	5429017.8	5456474.9
35000000.0	5493879.0	5480985.3	5508183.1
36000000.0	5543730.5	5530973.8	5557906.9
37000000.0	5591701.5	5579085.7	5605751.2
38000000.0	5637891.0	5625414.7	5651810.1
39000000.0	5682386.0	5670052.1	5696178.5
40000000.0	5725273.5	5713080.6	5738939.2
41000000.0	5766631.0	5754581.1	5780172.9
42000000.0	5806540.0	5794626.6	5819954.1
43000000.0	5845064.5	5833275.2	5858351.8
44000000.0	5882270.0	5870598.3	5895430.5
45000000.0	5918218.5	5906662.9	5931254.8
46000000.0	5952967.5	5941526.2	5965882.0
47000000.0	5986567.5	5975246.0	5999368.2
48000000.0	6019076.2	6007871.7	6031765.1
49000000.0	6050544.8	6039455.3	6063123.8
50000000.0	6081018.9	6070041.7	6093489.9
51000000.0	6110542.9	6099673.3	6122907.5
52000000.0	6139158.5	6128393.9	6151418.6
53000000.0	6166905.5	6156243.0	6179062.8
