TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	660230.0	657114.6	664119.6
2000000.0	1145855.5	1140711.6	1152254.8
3000000.0	1558501.0	1551773.2	1566856.1
4000000.0	1924360.0	1916238.4	1934247.8
5000000.0	2255890.0	2246614.0	2267127.2
6000000.0	2560559.0	2550289.9	2572978.2
7000000.0	2843297.5	2832130.5	2856742.6
8000000.0	3107552.5	3095590.0	3121906.3
9000000.0	3355930.0	3343224.0	3371067.0
10000000.0	3590379.5	3577021.3	3606234.1
11000000.0	3812493.5	3798537.2	3828999.1
12000000.0	4023563.0	4009063.2	4040670.5
13000000.0	4224663.0	4209671.9	4242308.6
14000000.0	4416688.0	4401251.1	4434826.0
15000000.0	4600409.5	4584565.1	4619003.0
16000000.0	4776501.5	4760272.5	4795493.2
17000000.0	4945564.5	4928933.1	4964889.7
18000000.0	5108073.5	5091055.6	5127694.8
19000000.0	5264475.5	5247096.7	5284367.1
20000000.0	5415169.5	5397462.8	5435307.7
21000000.0	5560516.5	5542504.3	5580876.7
22000000.0	5700832.5	5682548.1	5721400.9
23000000.0	5836416.5	5817882.2	5857175.8
24000000.0	5967527.0	5948774.3	5988472.1
25000000.0	6094384.5	6075470.2	6115531.3
26000000.0	6217246.5	6198185.8	6238579.9
27000000.0	6336317.0	6317130.1	6357825.8
28000000.0	6451790.0	6432493.0	6473461.0
29000000.0	6563838.0	6544444.7	6585657.7
30000000.0	6672624.5	6653149.1	6694583.8
31000000.0	6778329.0	6758759.0	6800389.6
32000000.0	6881088.5	6861411.5	6903216.9
33000000.0	6981013.5	6961240.4	7003199.2
34000000.0	7078228.5	7058364.3	7100459.9
35000000.0	7172844.0	7152902.4	7195114.0
36000000.0	7264972.5	7244960.9	7287273.4
37000000.0	7354714.5	7334640.0	7377037.9
38000000.0	7442168.0	7422038.1	7464505.7
39000000.0	7527419.5	7507244.2	7549767.0
40000000.0	7610559.5	7590341.4	7632908.7
41000000.0	7691665.5	7671410.6	7714009.8
42000000.0	7770816.5	7750530.8	7793149.4
43000000.0	7848082.0	7827772.1	7870400.4
44000000.0	7923534.5	7903203.4	7945831.9
45000000.0	7997236.5	7976889.7	8019508.3
46000000.0	8069252.0	8048893.0	8091491.6
47000000.0	8139639.1	8119270.2	8161844.3
48000000.0	8208455.6	8188081.0	8230621.1
49000000.0	8275754.3	8255376.8	8297875.9
50000000.0	8341586.3	8321208.7	8363660.0
51000000.0	8406000.5	8385625.1	8428022.5
52000000.0	8469043.7	8448672.5	8491037.3
53000000.0	8530760.4	8510395.3	8552728.9
54000000.0	8591193.3	8570835.9	8613134.1
55000000.0	8650383.2	8630034.9	8672294.0
56000000.0	8708369.2	8688031.2	8730247.6
57000000.0	8765188.9	8744862.0	8787032.5
58000000.0	8820877.9	8800563.1	8842684.7
59000000.0	8875470.9	8855168.8	8897238.5
60000000.0	8929000.9	8908711.8	8950727.1
61000000.0	8981499.5	8961223.9	9003182.2
62000000.0	9032997.2	9012735.2	9054634.2
63000000.0	9083523.2	9063274.9	9105112.4
64000000.0	9133105.8	9112871.1	9154645.0
65000000.0	9181727.1	9161550.6	9203258.8
