TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	938084.5	937038.1	938928.4
2000000.0	1818340.0	1816257.5	1820031.1
3000000.0	2661839.0	2658742.9	2664288.6
4000000.0	3476076.0	3471968.8	3479225.3
5000000.0	4265375.0	4260319.5	4269206.0
6000000.0	5032729.0	5026744.0	5037280.4
7000000.0	5780338.5	5773418.5	5785581.1
8000000.0	6509903.0	6502096.3	6515833.0
9000000.0	7222829.0	7214162.9	7229426.1
10000000.0	7920212.5	7910775.5	7927517.5
11000000.0	8603074.0	8592917.4	8611063.6
12000000.0	9272279.0	9261481.0	9280901.5
13000000.0	9928566.5	9917173.6	9937799.4
14000000.0	10572593.0	10560638.1	10582419.7
15000000.0	11204946.5	11192457.7	11215346.9
16000000.0	11826151.5	11813158.8	11837129.4
17000000.0	12436688.7	12423219.1	12448267.6
18000000.0	13037072.4	13023071.3	13049165.9
19000000.0	13627636.5	13613112.7	13640224.6
20000000.0	14208638.1	14193709.4	14221821.3
21000000.0	14780473.7	14765201.4	14794290.0
22000000.0	15343436.0	15327903.7	15357969.6
23000000.0	15897835.2	15882110.2	15913213.8
24000000.0	16444204.9	16428097.9	16460223.5
25000000.0	16982687.5	16965979.0	16999257.4
26000000.0	17513409.0	17496036.5	17530558.9
27000000.0	18036548.8	18018813.5	18054356.9
28000000.0	18552422.9	18533536.0	18570867.8
29000000.0	19060817.6	19042031.2	19080295.6
30000000.0	19562336.0	19544044.2	19582833.7
31000000.0	20057274.5	20038922.1	20078665.1
32000000.0	20545716.9	20527144.6	20567964.0
33000000.0	21027634.7	21008915.0	21050928.1
34000000.0	21503551.0	21484448.9	21527724.1
35000000.0	21973280.3	21953970.0	21998472.3
36000000.0	22436999.9	22417400.6	22463318.1
37000000.0	22895056.2	22875104.3	22922405.1
38000000.0	23347243.3	23327137.9	23375619.4
39000000.0	23794296.0	23773628.1	23823128.8
40000000.0	24235955.2	24214696.2	24265538.3
41000000.0	24672110.9	24650458.9	24702668.5
42000000.0	25102604.0	25081028.7	25134632.0
43000000.0	25528460.6	25506513.9	25561540.7
44000000.0	25949550.0	25927018.9	25983503.1
45000000.0	26365377.8	26342644.4	26400614.5
46000000.0	26776433.7	26753488.0	26812972.7
47000000.0	27182738.6	27159643.6	27220672.0
48000000.0	27584111.6	27561202.3	27623803.7
49000000.0	27981178.3	27958252.4	28023623.9
50000000.0	28374112.8	28350226.7	28419450.7
51000000.0	28762381.6	28737591.7	28811077.8
52000000.0	29146056.7	29120638.3	29198585.1
53000000.0	29526310.2	29499460.0	29581018.3
54000000.0	29902460.4	29874132.4	29959250.4
55000000.0	30274822.3	30243903.0	30333234.3
56000000.0	30643241.9	30609417.1	30703286.7
57000000.0	31007788.8	30970941.7	31069476.1
58000000.0	31368530.6	31328544.2	31431869.3
59000000.0	31725243.4	31682290.5	31790531.3
60000000.0	32078140.3	32032244.8	32145525.3
61000000.0	32427158.8	32378174.9	32496913.2
62000000.0	32772559.6	32720909.9	32844755.1
63000000.0	33115053.4	33060453.2	33189109.6
64000000.0	33454778.2	33396220.8	33530033.9
65000000.0	33791119.9	33727416.1	33867583.8
66000000.0	34123576.3	34055737.9	34201813.7
67000000.0	34452294.4	34380818.0	34532776.6
68000000.0	34777723.1	34702467.8	34860524.4
69000000.0	35100150.0	35020404.5	35185107.7
70000000.0	35419812.4	35334995.4	35506575.8
71000000.0	35736066.0	35646349.3	35824976.9
72000000.0	36048624.2	35954218.8	36140358.2
73000000.0	36358613.6	36258867.6	36452765.7
74000000.0	36666203.5	36560413.9	36762244.3
75000000.0	36970899.5	36858902.8	37068838.1
76000000.0	37272648.6	37154378.3	37372590.0
77000000.0	37571637.4	37446883.9	37673542.0
78000000.0	37868038.8	37736462.0	37971735.2
79000000.0	38161711.2	38023154.3	38267210.0
80000000.0	38452694.0	38307001.6	38560591.6
81000000.0	38740577.0	38588044.3	38851832.3
82000000.0	39025563.6	38866727.8	39140524.8
83000000.0	39307960.2	39142803.1	39426706.4
84000000.0	39587656.5	39416228.5	39710413.3
85000000.0	39864227.2	39687041.8	39991723.9
86000000.0	40138304.8	39955280.1	40271611.2
87000000.0	40409923.9	40220979.9	40549599.1
88000000.0	40679118.6	40484176.9	40825298.0
89000000.0	40946627.5	40744906.2	41098740.4
90000000.0	41212378.0	41003202.1	41369958.1
91000000.0	41475825.0	41259098.5	41638982.3
92000000.0	41736999.7	41512628.5	41905843.6
93000000.0	41995962.6	41763824.6	42170571.9
94000000.0	42252935.2	42012718.9	42433196.6
95000000.0	42507728.0	42259342.5	42693746.3
96000000.0	42760164.7	42503726.4	42952249.3
97000000.0	43010245.8	42745900.8	43208733.2
98000000.0	43258225.8	42985895.3	43463225.0
99000000.0	43504131.9	43223739.2	43715751.3
100000000.0	43747991.0	43459461.1	43966338.0
101000000.0	43989829.2	43693089.1	44215010.7
102000000.0	44229672.4	43924650.9	44461794.5
103000000.0	44467545.9	44154173.7	44706713.8
104000000.0	44703474.6	44381684.1	44949792.8
105000000.0	44937482.9	44607208.3	45191055.2
106000000.0	45169594.8	44830772.2	45430524.0
107000000.0	45399833.9	45052401.0	45668222.1
108000000.0	45628223.4	45272119.7	45904171.7
109000000.0	45854786.1	45489952.7	46138395.0
110000000.0	46079544.4	45705924.1	46370913.3
111000000.0	46302520.4	45920057.6	46601747.9
112000000.0	46523735.5	46132376.3	46830919.4
113000000.0	46743211.3	46342903.2	47058448.4
114000000.0	46960806.8	46551660.7	47284354.8
115000000.0	47176606.0	46758670.9	47508658.2
116000000.0	47390724.6	46963955.6	47731378.2
117000000.0	47603182.6	47167536.2	47952533.5
118000000.0	47813999.6	47369433.7	48172143.0
119000000.0	48023195.1	47569668.7	48390225.0
120000000.0	48230787.9	47768261.7	48606797.4
121000000.0	48436796.8	47965232.6	48821878.0
122000000.0	48641240.3	48160601.2	49035484.3
123000000.0	48844136.3	48354386.9	49247633.3
124000000.0	49045502.8	48546608.6	49458341.9
125000000.0	49245357.2	48737285.2	49667626.7
126000000.0	49443716.9	48926435.2	49875503.9
127000000.0	49640598.9	49114076.6	50081989.6
128000000.0	49836019.8	49300227.5	50287099.5
129000000.0	50029996.2	49484905.4	50490849.2
130000000.0	50222544.3	49668127.7	50693253.8
131000000.0	50413538.4	49849911.4	50894328.4
132000000.0	50603087.6	50030273.3	51094087.6
133000000.0	50791254.8	50209230.0	51292546.2
134000000.0	50978055.2	50386797.8	51489718.3
135000000.0	51163504.0	50562992.6	51685617.9
136000000.0	51347615.9	50737830.3	51880259.1
137000000.0	51530405.6	50911326.5	52073201.1
138000000.0	51711887.4	51083496.4	52263886.7
139000000.0	51892075.5	51254355.1	52453319.7
140000000.0	52071168.5	51423917.5	52641513.1
141000000.0	52249098.5	51592198.2	52828479.8
142000000.0	52425777.6	51759211.7	53014232.5
143000000.0	52601219.4	51924972.1	53198783.7
144000000.0	52775436.8	52089493.4	53382145.7
