TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	749481.5	725618.2	777075.3
2000000.0	1427512.0	1382458.6	1479587.2
3000000.0	2074143.5	2009235.3	2149465.6
4000000.0	2699255.5	2615364.3	2796863.0
5000000.0	3307546.5	3205369.2	3426657.0
6000000.0	3901803.5	3781938.5	4041754.6
7000000.0	4483889.2	4346871.3	4644109.1
8000000.0	5055148.8	4901463.5	5235119.8
9000000.0	5616599.6	5446692.2	5815850.0
10000000.0	6169036.2	5983321.4	6387122.8
11000000.0	6713139.3	6511971.5	6949632.7
12000000.0	7249517.4	7033152.4	7503928.3
13000000.0	7779059.0	7547292.1	8050478.8
14000000.0	8301992.2	8054754.3	8589683.4
15000000.0	8818639.1	8555852.9	9121886.5
16000000.0	9328864.8	9050861.2	9647388.7
17000000.0	9832399.0	9540020.3	10166455.0
18000000.0	10329664.1	10023544.2	10679321.1
19000000.0	10821179.8	10501477.6	11186198.5
20000000.0	11307274.9	10974018.9	11687278.1
21000000.0	11787870.6	11441423.7	12182733.9
22000000.0	12262676.4	11903827.5	12672725.1
23000000.0	12732351.8	12361357.5	13157398.2
24000000.0	13197027.7	12814151.2	13637072.6
25000000.0	13656825.8	13262323.9	14112401.6
26000000.0	14112720.8	13705983.0	14582889.0
27000000.0	14564450.1	14145229.3	15048646.8
28000000.0	15011732.6	14580157.6	15509780.2
29000000.0	15454662.3	15010857.7	15966388.6
30000000.0	15893328.1	15437414.3	16418565.7
31000000.0	16328665.7	15859908.0	16866400.6
32000000.0	16759613.0	16278415.6	17309977.9
33000000.0	17185826.8	16693010.4	17749378.3
34000000.0	17609276.4	17103762.5	18184678.9
35000000.0	18027864.6	17510739.1	18615953.3
36000000.0	18442069.2	17914004.9	19043272.5
37000000.0	18853310.7	18313621.9	19466704.4
38000000.0	19256671.2	18709650.2	19886314.4
39000000.0	19656251.1	19102147.3	20301638.1
40000000.0	20052832.9	19491169.4	20712157.8
41000000.0	20445739.1	19876770.3	21118280.2
42000000.0	20835026.8	20259002.6	21520713.0
43000000.0	21220751.2	20637916.9	21919513.1
44000000.0	21603434.9	21013562.6	22314736.2
45000000.0	21984234.0	21385987.7	22706436.0
46000000.0	22362630.6	21755238.7	23094664.9
47000000.0	22736345.2	22121361.1	23479474.1
48000000.0	23106341.0	22484398.9	23860913.2
49000000.0	23473599.5	22844395.3	24239030.7
50000000.0	23844751.4	23201392.3	24613873.8
51000000.0	24209361.0	23555430.9	24985488.6
52000000.0	24566964.2	23906551.0	25353920.3
53000000.0	24921522.0	24254792.0	25726836.9
54000000.0	25273075.8	24600191.8	26108185.9
55000000.0	25621796.0	24942788.0	26488615.6
56000000.0	25968135.6	25282617.2	26850565.8
57000000.0	26311607.5	25619715.0	27207725.7
58000000.0	26653882.2	25954116.6	27562031.1
59000000.0	26996012.2	26285856.4	27913518.6
60000000.0	27335493.3	26614967.8	28262224.2
61000000.0	27672358.4	26941483.9	28608182.9
62000000.0	28006640.1	27265437.1	28950120.9
63000000.0	28338370.1	27586858.9	29288576.0
64000000.0	28667579.5	27905780.6	29627804.3
65000000.0	28990390.7	28222232.5	29965112.9
66000000.0	29308793.7	28536244.7	30299907.1
67000000.0	29624645.7	28847846.6	30632217.2
68000000.0	29937978.4	29157066.9	30962274.6
69000000.0	30248822.8	29463934.0	31296189.1
70000000.0	30557209.1	29768475.8	31634020.7
71000000.0	30864076.1	30069891.4	31961813.5
72000000.0	31170758.9	30368297.2	32306236.1
73000000.0	31475124.2	30664434.8	32638991.7
74000000.0	31775772.1	30958331.0	32969799.4
75000000.0	32070445.6	31250011.8	33307353.0
76000000.0	32362805.9	31539503.0	33646361.2
77000000.0	32652880.4	31826829.8	33983737.1
78000000.0	32941839.9	32112017.0	34319498.2
79000000.0	33230287.4	32395089.1	34653661.3
80000000.0	33518422.2	32676070.2	34986242.9
81000000.0	33806939.7	32954983.9	35317259.2
82000000.0	34093394.3	33231853.4	35646726.0
83000000.0	34377808.4	33506701.6	35974658.7
84000000.0	34660204.5	33779551.2	36301301.5
85000000.0	34940604.6	34050424.2	36626674.9
86000000.0	35214067.4	34319342.6	36950564.2
87000000.0	35485511.9	34586327.8	37272983.4
88000000.0	35754968.8	34851401.0	37593946.4
89000000.0	36022460.1	35114583.1	37913466.6
90000000.0	36288007.7	35375894.6	38231557.4
91000000.0	36551632.8	35635355.7	38548231.6
92000000.0	36813356.8	35892986.3	38863502.1
93000000.0	37073200.2	36148806.0	39177381.4
94000000.0	37335506.7	36402834.2	39489881.7
95000000.0	37597699.6	36655090.0	39801015.1
96000000.0	37858128.3	36905592.1	40110793.5
97000000.0	38116810.8	37154358.9	40419228.4
98000000.0	38373765.0	37401408.7	40726331.3
99000000.0	38629008.5	37646759.5	41032113.4
100000000.0	38882558.5	37890429.0	41336585.7
101000000.0	39132159.7	38132411.9	41639759.2
102000000.0	39380209.7	38372649.7	41941644.3
103000000.0	39626599.7	38611256.8	42242251.8
104000000.0	39869025.8	38848250.0	42541591.7
105000000.0	40107189.6	39083645.8	42839674.4
106000000.0	40343708.5	39317460.5	43136509.8
107000000.0	40578834.8	39549710.1	43432107.7
108000000.0	40814511.5	39780410.5	43726477.8
109000000.0	41047182.0	40009577.2	44019629.6
110000000.0	41277253.0	40237225.6	44311572.6
111000000.0	41504924.2	40463371.0	44602316.0
112000000.0	41735554.0	40688028.4	44891868.9
113000000.0	41963107.2	40911212.4	45180240.2
114000000.0	42186721.4	41132937.7	45467438.9
115000000.0	42408248.2	41353218.6	45753473.6
116000000.0	42628286.9	41572069.4	46038352.9
117000000.0	42846852.6	41789504.1	46322085.4
118000000.0	43063960.0	42005536.4	46604679.4
119000000.0	43279623.9	42220180.0	46886143.1
120000000.0	43493858.6	42433448.3	47166484.6
121000000.0	43706678.4	42645354.7	47445712.1
122000000.0	43918097.4	42855912.1	47723833.3
123000000.0	44128590.6	43065133.7	48000856.2
124000000.0	44339780.3	43273032.0	48276788.4
125000000.0	44552512.3	43479619.8	48551637.6
126000000.0	44763920.0	43684909.5	48825411.3
127000000.0	44974016.1	43889415.6	49098116.8
128000000.0	45182812.5	44094889.7	49369761.6
129000000.0	45390321.6	44299112.2	49640352.8
130000000.0	45596555.3	44502094.4	49909897.7
131000000.0	45801525.3	44703847.9	50178403.2
132000000.0	46005243.3	44903719.4	50445876.4
133000000.0	46204701.5	45100310.3	50712324.2
134000000.0	46403774.3	45295695.0	50977753.3
135000000.0	46604007.1	45489884.4	51242170.5
136000000.0	46801080.9	45682889.6	51505582.4
137000000.0	46994971.3	45874721.5	51767995.7
138000000.0	47187665.1	46065390.7	52029416.8
139000000.0	47379564.7	46254650.1	52289852.2
140000000.0	47572195.2	46442601.4	52549308.2
141000000.0	47763805.3	46629420.2	52807791.1
142000000.0	47956019.6	46815116.8	53065307.1
143000000.0	48147102.6	46998491.0	53321862.4
144000000.0	48337064.5	47178973.8	53577463.0
145000000.0	48525915.0	47358356.0	53832115.0
146000000.0	48713664.0	47536647.7	54085824.3
147000000.0	48900321.1	47713859.0	54338596.8
148000000.0	49087853.9	47889999.6	54590438.4
149000000.0	49274426.2	48065079.2	54841354.7
150000000.0	49459940.2	48239107.3	55091351.5
151000000.0	49638377.8	48412093.6	55340434.5
152000000.0	49817558.6	48584047.2	55588609.2
153000000.0	49997861.0	48754977.5	55835881.1
154000000.0	50177136.0	48924893.6	56082255.8
155000000.0	50355392.4	49093804.5	56327738.6
156000000.0	50532638.9	49261719.1	56572335.0
157000000.0	50708884.1	49428646.2	56816050.2
158000000.0	50884136.6	49594847.4	57058889.4
159000000.0	51058404.6	49761533.2	57300858.0
160000000.0	51231696.5	49927260.8	57541961.0
161000000.0	51404020.5	50092038.5	57782203.6
162000000.0	51575384.7	50255874.4	58021590.9
163000000.0	51745797.2	50418776.7	58260127.7
164000000.0	51915265.9	50580753.2	58497819.2
165000000.0	52083798.6	50741811.9	58734670.1
