TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	726654.5	701777.2	748393.0
2000000.0	1371197.2	1325123.8	1411446.1
3000000.0	1975283.0	1909894.7	2032714.8
4000000.0	2550698.3	2465736.0	2623419.5
5000000.0	3102790.4	2997626.0	3184400.0
6000000.0	3631886.1	3505891.1	3728826.9
7000000.0	4143006.6	3983549.2	4254640.6
8000000.0	4636681.0	4427294.2	4762452.5
9000000.0	5114890.8	4858186.0	5252999.0
10000000.0	5579564.4	5271149.6	5728109.1
11000000.0	6027700.7	5670025.7	6193133.6
12000000.0	6463604.5	6046445.9	6642697.4
13000000.0	6887604.8	6407770.5	7092526.6
14000000.0	7296439.0	6751989.8	7537571.3
15000000.0	7695787.4	7074874.7	7974523.6
16000000.0	8075762.3	7384157.9	8403360.6
17000000.0	8445107.1	7680689.5	8824451.6
18000000.0	8818909.7	7965250.8	9241846.4
19000000.0	9178537.4	8238560.2	9655809.4
20000000.0	9523440.7	8501279.3	10064659.1
21000000.0	9861640.1	8754018.1	10469589.5
22000000.0	10195855.6	8997340.1	10862588.7
23000000.0	10527831.1	9231766.6	11257086.5
24000000.0	10842958.6	9457780.4	11657975.2
25000000.0	11155506.3	9675829.9	12055196.1
26000000.0	11456673.2	9886331.5	12448890.5
27000000.0	11749801.1	10089065.0	12840117.8
28000000.0	12031505.4	10284800.2	13209824.2
29000000.0	12318347.5	10474069.0	13574871.7
30000000.0	12593017.0	10657188.2	13935387.9
31000000.0	12856231.9	10834454.3	14291477.9
32000000.0	13113418.6	11006144.9	14643241.6
33000000.0	13369070.4	11172519.9	14990840.9
34000000.0	13620197.1	11333823.7	15334472.7
35000000.0	13864572.8	11490285.3	15674071.7
36000000.0	14104780.2	11642120.5	16009721.2
37000000.0	14343821.9	11789532.1	16341501.1
38000000.0	14578065.0	11932711.4	16669488.5
39000000.0	14802722.0	12071838.5	16993757.3
40000000.0	15019155.5	12207083.7	17314379.0
41000000.0	15236752.3	12338607.5	17631422.7
42000000.0	15451328.8	12466562.0	17944954.9
43000000.0	15661751.2	12591090.9	18255040.4
44000000.0	15869719.7	12712330.2	18561741.5
45000000.0	16075411.4	12830408.9	18865118.8
46000000.0	16274734.9	12945449.2	19165231.2
47000000.0	16470360.1	13057567.3	19462135.7
48000000.0	16662389.3	13166873.3	19755887.8
49000000.0	16850921.1	13273471.8	20046541.4
50000000.0	17036050.4	13377462.6	20334148.8
51000000.0	17217868.9	13478940.2	20618761.1
52000000.0	17396464.7	13577994.8	20900428.1
53000000.0	17571319.2	13674712.4	21179198.1
54000000.0	17742832.1	13769174.8	21455118.2
55000000.0	17911372.6	13861460.2	21728234.6
56000000.0	18077017.6	13951643.0	21998592.1
57000000.0	18239841.2	14039794.5	22266234.4
58000000.0	18399915.1	14125982.5	22531204.3
59000000.0	18557308.5	14210272.1	22793543.7
60000000.0	18712088.3	14292725.3	23053293.1
61000000.0	18864319.2	14373401.7	23310492.6
62000000.0	19014063.8	14452358.1	23565181.0
63000000.0	19161382.6	14529649.0	23817396.5
64000000.0	19306334.3	14605326.7	24067176.2
65000000.0	19446147.2	14679441.1	24314556.6
66000000.0	19583174.0	14752040.4	24559573.4
67000000.0	19718001.8	14823170.4	24802261.4
68000000.0	19850683.2	14892875.5	25042654.7
69000000.0	19981269.1	14961198.0	25280786.8
70000000.0	20109808.8	15028178.8	25516690.4
71000000.0	20236350.1	15093857.0	25750397.7
72000000.0	20360939.3	15158270.3	25981939.9
73000000.0	20483621.2	15221454.9	26211347.8
74000000.0	20604439.4	15283445.7	26438651.7
75000000.0	20723436.0	15344276.3	26663881.1
76000000.0	20840652.0	15403978.9	26887064.9
77000000.0	20956127.1	15462584.6	27108231.6
78000000.0	21069899.9	15520123.4	27327409.1
79000000.0	21182007.6	15576624.3	27544624.6
80000000.0	21292486.7	15632115.0	27759904.9
81000000.0	21401372.4	15686622.5	27973276.4
82000000.0	21508698.9	15740172.7	28184764.8
83000000.0	21615284.9	15792790.5	28394395.6
84000000.0	21722010.5	15844500.2	28602193.4
85000000.0	21827262.9	15895325.1	28808182.7
86000000.0	21931072.6	15945287.7	29012387.5
87000000.0	22033469.0	15994409.8	29214831.2
88000000.0	22134480.7	16042712.5	29415536.9
89000000.0	22234135.7	16090216.0	29614527.3
90000000.0	22332461.2	16136940.1	29811824.6
91000000.0	22429483.6	16182903.8	30007450.7
92000000.0	22525228.6	16228125.5	30201427.1
93000000.0	22619721.3	16272623.2	30393774.9
94000000.0	22712986.2	16316413.9	30584514.7
95000000.0	22805047.0	16359514.5	30773667.1
96000000.0	22895926.9	16401941.2	30961251.9
97000000.0	22985648.5	16443709.6	31147288.8
98000000.0	23074233.8	16484834.9	31331797.3
99000000.0	23161704.2	16525332.0	31514796.2
100000000.0	23248080.7	16565215.0	31696304.3
101000000.0	23333383.8	16604498.0	31876340.0
102000000.0	23417633.2	16643194.2	32054921.3
103000000.0	23500848.3	16681316.8	32232066.0
104000000.0	23583048.3	16718878.5	32407791.5
105000000.0	23664251.4	16755891.5	32582115.1
106000000.0	23744475.7	16792367.8	32755053.6
107000000.0	23824209.9	16828318.9	32926623.6
108000000.0	23903007.1	16863756.2	33096841.5
109000000.0	23980875.0	16898690.6	33265723.4
110000000.0	24057829.9	16933132.7	33433285.2
111000000.0	24133887.8	16967092.9	33599542.3
112000000.0	24209064.3	17000581.1	33764510.2
113000000.0	24283374.6	17033607.3	33928203.9
114000000.0	24356833.7	17066180.8	34090638.2
115000000.0	24429456.0	17098310.9	34251827.8
116000000.0	24501255.8	17130006.7	34411787.1
117000000.0	24572247.0	17161276.9	34570530.2
118000000.0	24642443.1	17192129.9	34728071.0
119000000.0	24711857.5	17222574.2	34884423.3
120000000.0	24780503.2	17252617.7	35039600.5
121000000.0	24848392.8	17282268.3	35193616.1
122000000.0	24915538.8	17311533.8	35346483.1
123000000.0	24981953.4	17340421.5	35498214.4
124000000.0	25047648.3	17368938.7	35648822.7
125000000.0	25112635.3	17397092.5	35798320.5
126000000.0	25176925.8	17424889.8	35946720.2
127000000.0	25240530.8	17452337.4	36094033.9
128000000.0	25303461.4	17479441.7	36240273.6
129000000.0	25365728.0	17506209.3	36385451.0
130000000.0	25427341.4	17532646.3	36529577.8
131000000.0	25488311.5	17558758.8	36672665.4
132000000.0	25548648.5	17584552.8	36814725.2
133000000.0	25608362.2	17610034.1	36955768.1
134000000.0	25667462.3	17635208.3	37095805.2
135000000.0	25725958.0	17660081.0	37234847.3
136000000.0	25783858.6	17684657.4	37372904.9
137000000.0	25841173.2	17708943.0	37509988.6
138000000.0	25897910.6	17732942.8	37646108.8
139000000.0	25954079.6	17756661.8	37781275.5
140000000.0	26009688.5	17780105.0	37915498.9
141000000.0	26064745.8	17803277.0	38048788.8
142000000.0	26119259.6	17826182.7	38181155.0
143000000.0	26173237.8	17848826.6	38312607.2
144000000.0	26226688.5	17871213.1	38443154.7
145000000.0	26279619.2	17893346.6	38572807.1
146000000.0	26332037.6	17915231.4	38701573.5
147000000.0	26383950.9	17936871.6	38829462.9
148000000.0	26435366.6	17958271.4	38956484.5
149000000.0	26486291.7	17979434.6	39082647.0
150000000.0	26536733.2	18000365.2	39207959.1
151000000.0	26586697.9	18021067.1	39332429.6
152000000.0	26635300.6	18041543.9	39456066.8
153000000.0	26683224.4	18061799.3	39578879.2
154000000.0	26730697.5	18081836.9	39700875.0
155000000.0	26777726.2	18101660.2	39822062.4
156000000.0	26824316.7	18121272.5	39942449.5
157000000.0	26870475.2	18140677.3	40062044.1
158000000.0	26916207.6	18159877.8	40180854.2
159000000.0	26961519.8	18178877.2	40298887.4
160000000.0	27006417.5	18197678.8	40416151.3
161000000.0	27051987.9	18216285.4	40532653.6
162000000.0	27097193.1	18234700.2	40648401.6
163000000.0	27141994.4	18252926.2	40763402.7
164000000.0	27186397.1	18270966.1	40877664.1
165000000.0	27230406.5	18288822.9	40991193.0
166000000.0	27274027.8	18306499.3	41103996.4
167000000.0	27317266.2	18323998.0	41216081.2
168000000.0	27360126.6	18341321.8	41327454.4
169000000.0	27402614.0	18358473.1	41438122.7
170000000.0	27444733.3	18375454.6	41548092.9
171000000.0	27486489.1	18392268.9	41657371.5
172000000.0	27527886.3	18408918.2	41765965.1
173000000.0	27568929.3	18425405.1	41873880.0
174000000.0	27609622.8	18441732.0	41981122.8
175000000.0	27649971.1	18457901.1	42087699.7
176000000.0	27689978.7	18473914.7	42193616.8
