TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	832610.5	818384.7	844555.4
2000000.0	1617613.0	1589940.9	1640863.7
3000000.0	2384065.0	2343373.4	2418307.4
4000000.0	3136982.5	3083604.8	3181937.3
5000000.0	3878558.5	3812796.4	3933977.3
6000000.0	4610071.5	4532200.3	4675729.8
7000000.0	5332391.5	5242669.3	5408081.0
8000000.0	6046167.5	5944836.2	6131700.0
9000000.0	6751914.0	6639199.6	6847107.9
10000000.0	7450049.9	7326171.6	7554739.8
11000000.0	8140939.9	8006101.9	8254964.0
12000000.0	8824892.7	8679290.4	8948096.6
13000000.0	9502181.9	9346099.7	9634415.8
14000000.0	10173050.5	10006716.1	10314184.1
15000000.0	10837711.2	10661328.4	10987567.7
16000000.0	11496410.2	11310128.9	11654957.1
17000000.0	12149152.1	11953292.2	12316268.5
18000000.0	12796289.3	12590977.7	12971828.6
19000000.0	13437896.0	13223331.7	13621773.3
20000000.0	14074110.2	13850488.7	14266246.2
21000000.0	14705060.2	14472573.3	14905382.9
22000000.0	15330865.7	15089701.2	15539310.1
23000000.0	15951638.7	15701980.6	16168146.9
24000000.0	16567484.3	16309512.5	16792005.1
25000000.0	17178501.6	16912392.5	17410990.3
26000000.0	17784784.3	17510710.2	18025202.0
27000000.0	18386421.3	18104551.0	18634734.5
28000000.0	18983754.7	18693995.5	19239677.4
29000000.0	19576658.4	19279120.7	19840115.8
30000000.0	20164820.3	19859999.8	20436130.6
31000000.0	20748634.6	20436702.9	21027799.3
32000000.0	21327890.3	21009296.9	21615195.7
33000000.0	21903057.6	21577846.2	22198390.6
34000000.0	22474126.4	22142412.4	22777451.8
35000000.0	23041154.7	22703054.8	23352444.5
36000000.0	23604199.2	23259525.1	23923431.2
37000000.0	24163596.3	23811715.3	24490472.3
38000000.0	24719419.4	24360079.6	25053625.8
39000000.0	25270934.2	24904668.5	25612982.1
40000000.0	25818701.3	25445531.4	26168774.9
41000000.0	26363952.1	25982715.7	26721978.4
42000000.0	26903760.8	26516268.0	27271610.1
43000000.0	27437129.0	27046233.1	27817770.9
44000000.0	27969885.0	27572654.9	28360469.1
45000000.0	28502506.9	28095576.1	28899746.9
46000000.0	29030442.4	28615038.1	29435650.2
47000000.0	29552650.7	29131081.6	29968223.5
48000000.0	30074898.5	29643746.0	30497510.0
49000000.0	30593079.1	30153070.1	31023551.6
50000000.0	31108069.0	30657536.1	31546389.1
51000000.0	31618375.0	31156963.4	32066062.3
52000000.0	32118384.9	31653247.9	32582609.6
53000000.0	32623823.5	32146748.1	33096068.7
54000000.0	33126237.6	32637027.7	33606476.2
55000000.0	33627320.3	33124122.5	34113867.8
56000000.0	34125921.0	33608369.9	34618278.3
57000000.0	34621688.6	34093279.5	35119741.7
58000000.0	35113231.9	34575217.0	35616884.0
59000000.0	35600382.5	35054213.2	36110401.0
60000000.0	36084637.3	35530298.5	36600968.9
61000000.0	36566026.7	36003502.7	37088618.5
62000000.0	37044580.5	36473855.2	37573380.2
63000000.0	37520327.9	36941384.5	38055283.6
64000000.0	37993297.5	37406119.0	38534357.7
65000000.0	38463517.4	37868086.2	39010631.1
66000000.0	38927986.8	38327313.5	39484131.9
67000000.0	39389493.9	38783827.7	39954887.4
