TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	677698.0	670889.2	683541.1
2000000.0	1185260.5	1173738.1	1195111.6
3000000.0	1623489.5	1608027.4	1636685.1
4000000.0	2018830.5	1999869.4	2034968.3
5000000.0	2383659.5	2361673.4	2402648.5
6000000.0	2725511.0	2700619.0	2747046.5
7000000.0	3049039.5	3021385.6	3072882.9
8000000.0	3357396.5	3327123.6	3383417.9
9000000.0	3652934.5	3620160.2	3681033.1
10000000.0	3937433.5	3902256.1	3967525.1
11000000.0	4212283.0	4174785.3	4244299.8
12000000.0	4478558.0	4438842.6	4512470.5
13000000.0	4737202.9	4695325.2	4772953.1
14000000.0	4988967.8	4944973.9	5026499.2
15000000.0	5234420.9	5188409.7	5273741.2
16000000.0	5474073.2	5426161.6	5515218.1
17000000.0	5708455.4	5658683.7	5751341.1
18000000.0	5937960.0	5886369.8	5982507.6
19000000.0	6162935.7	6109563.8	6209111.6
20000000.0	6383686.6	6328568.5	6431458.5
21000000.0	6600481.0	6543652.5	6649819.8
22000000.0	6813556.9	6755055.9	6864436.7
23000000.0	7023126.8	6962996.3	7075525.2
24000000.0	7229381.7	7167676.2	7283279.3
25000000.0	7432494.8	7369317.9	7487878.5
26000000.0	7632626.2	7568111.6	7689482.9
27000000.0	7829926.5	7763917.2	7888234.1
28000000.0	8024097.1	7957040.1	8084264.1
29000000.0	8215324.4	8147597.6	8277693.7
30000000.0	8403972.7	8335697.3	8468633.6
31000000.0	8590689.5	8521437.9	8657186.0
32000000.0	8775567.7	8704910.8	8843445.1
33000000.0	8958457.8	8886200.3	9027066.6
34000000.0	9139259.8	9065384.5	9208020.7
35000000.0	9318101.4	9242536.1	9386781.8
36000000.0	9493835.7	9417722.7	9563435.7
37000000.0	9668708.0	9591007.4	9738071.3
38000000.0	9841385.8	9762449.4	9910699.7
39000000.0	10012147.1	9928257.8	10081372.9
40000000.0	10179449.7	10090575.3	10251737.6
41000000.0	10346841.1	10250482.9	10420912.1
42000000.0	10511808.1	10411158.9	10588505.4
43000000.0	10675986.6	10572825.5	10754662.2
44000000.0	10838812.4	10732846.3	10919705.1
45000000.0	10999401.8	10891258.4	11084558.8
46000000.0	11160542.7	11038722.4	11248122.9
47000000.0	11319260.8	11181352.8	11410437.4
48000000.0	11475637.8	11320729.8	11571540.7
49000000.0	11631628.3	11452981.7	11731469.0
50000000.0	11786528.2	11585430.6	11890256.8
51000000.0	11941328.7	11720652.6	12047937.2
52000000.0	12094857.0	11853990.4	12204541.5
53000000.0	12246053.3	11985484.6	12359160.6
54000000.0	12397337.6	12115176.2	12511975.7
55000000.0	12544891.4	12243106.6	12662562.9
56000000.0	12692581.1	12369317.5	12812005.8
57000000.0	12839148.2	12493850.4	12960326.9
58000000.0	12984607.2	12616281.7	13107761.0
59000000.0	13127335.2	12744925.9	13256012.3
60000000.0	13268931.6	12873424.2	13403465.0
61000000.0	13409212.2	13000506.5	13549992.7
62000000.0	13547278.7	13126274.8	13695614.3
63000000.0	13684216.5	13250828.7	13842905.3
