TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	696784.5	655799.8	734072.7
2000000.0	1333087.0	1254640.4	1403978.5
3000000.0	1944983.0	1830854.2	2047722.0
4000000.0	2538870.4	2390765.0	2672307.1
5000000.0	3117618.3	2937332.6	3280941.2
6000000.0	3680175.0	3470725.8	3875566.5
7000000.0	4229247.4	3992425.6	4457506.7
8000000.0	4768604.5	4503168.6	5027721.8
9000000.0	5296636.7	5003495.8	5586948.9
10000000.0	5810219.1	5491282.2	6135778.3
11000000.0	6317322.5	5966161.8	6672921.5
12000000.0	6811634.2	6429844.1	7197628.4
13000000.0	7296641.2	6883065.6	7712856.2
14000000.0	7777041.0	7337663.4	8218535.4
15000000.0	8246204.2	7788031.8	8717189.6
16000000.0	8708514.7	8231364.5	9216889.7
17000000.0	9167957.1	8667454.3	9709048.8
18000000.0	9612607.9	9085961.8	10192695.8
19000000.0	10059103.7	9493557.7	10669578.0
20000000.0	10487349.5	9880310.7	11137271.8
21000000.0	10908035.3	10238264.3	11611833.4
22000000.0	11332651.7	10603550.0	12072484.2
23000000.0	11757521.4	10980066.8	12535125.4
24000000.0	12161421.5	11349776.8	12995897.2
25000000.0	12555671.0	11712865.2	13451999.9
26000000.0	12949486.7	12069510.5	13903750.6
27000000.0	13333205.5	12419884.4	14351615.2
28000000.0	13715202.7	12764152.4	14795206.6
29000000.0	14098002.4	13102474.1	15234619.3
30000000.0	14465583.7	13435003.4	15669942.8
31000000.0	14826663.2	13761888.9	16101261.9
32000000.0	15183876.6	14083273.9	16528657.3
33000000.0	15534848.4	14399297.0	16952205.6
34000000.0	15880537.0	14710091.9	17371980.4
35000000.0	16219409.8	15015788.1	17788051.8
36000000.0	16550943.4	15316510.5	18209703.4
37000000.0	16877418.1	15612380.1	18649220.9
38000000.0	17198949.8	15903513.9	19086876.4
39000000.0	17515650.2	16189639.6	19522713.5
40000000.0	17827628.1	16471151.8	19956772.8
41000000.0	18134988.8	16748248.1	20389093.0
42000000.0	18437834.4	17021032.1	20821462.7
43000000.0	18739183.4	17289604.0	21252770.9
44000000.0	19041500.4	17554060.9	21682545.6
45000000.0	19330175.3	17814496.8	22110817.1
46000000.0	19612264.5	18071003.1	22537614.6
47000000.0	19888507.9	18323668.2	22962965.6
48000000.0	20160706.8	18565132.1	23386896.4
49000000.0	20428949.6	18801878.5	23809432.1
50000000.0	20697970.3	19034945.4	24230596.7
51000000.0	20972751.9	19264418.2	24650413.3
52000000.0	21246070.3	19490379.5	25068903.8
53000000.0	21515979.5	19712909.3	25486089.3
54000000.0	21782543.3	19932085.3	25916243.3
55000000.0	22042343.9	20147982.8	26355422.3
56000000.0	22297888.9	20360675.1	26794068.4
57000000.0	22550226.5	20570232.9	27209385.1
58000000.0	22794852.7	20776725.1	27614836.5
59000000.0	23035108.8	20980218.7	28018868.1
60000000.0	23272266.0	21180653.2	28421495.8
61000000.0	23506384.1	21377960.3	28822734.9
62000000.0	23737521.0	21572456.3	29222600.4
63000000.0	23965733.6	21764201.0	29621106.8
64000000.0	24191077.0	21953252.5	30018268.0
65000000.0	24412732.7	22139667.0	30414097.8
66000000.0	24628487.0	22323499.5	30808609.2
67000000.0	24841507.4	22501476.6	31201815.3
68000000.0	25051845.4	22668727.5	31593728.4
69000000.0	25259551.5	22833491.2	31984360.9
70000000.0	25464674.9	22995793.4	32373724.4
71000000.0	25667263.4	23154899.8	32761830.8
72000000.0	25867363.8	23311674.0	33150634.9
73000000.0	26071457.3	23466166.5	33539278.0
74000000.0	26273304.6	23618426.4	33926755.5
75000000.0	26472821.7	23768501.6	34313077.5
76000000.0	26670048.7	23916438.4	34698253.5
77000000.0	26865025.0	24062282.1	35082293.1
78000000.0	27057788.8	24206076.3	35465205.5
79000000.0	27248377.8	24347864.0	35846999.8
80000000.0	27436828.6	24487686.4	36227684.8
81000000.0	27623177.0	24625584.2	36607269.3
82000000.0	27807458.1	24761596.5	36985761.8
83000000.0	27989706.0	24895761.5	37363170.6
84000000.0	28169520.6	25028116.6	37739503.8
85000000.0	28345251.8	25158698.0	38114769.7
86000000.0	28519042.7	25287540.8	38488975.9
87000000.0	28687761.9	25414679.7	38862130.3
88000000.0	28853702.3	25540147.9	39234240.4
89000000.0	29017795.2	25663978.1	39616601.4
90000000.0	29180071.2	25786202.0	40007754.4
91000000.0	29340560.4	25906850.7	40398193.3
92000000.0	29499292.3	26025954.3	40787921.6
93000000.0	29656772.8	26143542.3	41176942.8
94000000.0	29816689.0	26259643.2	41565260.5
95000000.0	29974930.3	26374285.0	41952878.1
96000000.0	30131522.8	26487495.1	42339798.8
97000000.0	30286492.1	26599300.0	42726026.0
98000000.0	30439863.4	26709725.7	43111562.9
99000000.0	30591661.3	26818797.5	43496412.6
100000000.0	30741909.9	26926540.0	43880578.2
101000000.0	30890632.8	27032977.4	44264062.8
102000000.0	31035287.8	27138133.3	44646869.3
103000000.0	31178294.8	27242030.5	45029000.8
104000000.0	31319846.8	27344691.6	45410460.0
105000000.0	31459965.8	27446138.3	45791249.8
106000000.0	31598673.6	27546392.2	46171373.0
107000000.0	31735991.4	27645474.0	46550832.4
108000000.0	31871939.9	27743404.3	46929630.7
109000000.0	32006539.5	27840202.9	47307770.6
110000000.0	32139810.2	27935889.2	47685254.6
111000000.0	32271771.7	28030482.5	48062085.4
112000000.0	32402443.1	28124001.2	48438265.6
113000000.0	32531843.2	28216463.5	48813797.7
114000000.0	32659990.5	28307887.3	49188684.1
115000000.0	32786903.1	28398289.9	49562927.3
116000000.0	32912598.8	28487688.3	49936529.8
117000000.0	33037095.1	28576099.1	50309493.9
118000000.0	33160408.9	28663538.7	50681822.0
119000000.0	33282557.1	28750022.8	51053516.5
120000000.0	33403556.1	28835567.1	51424579.6
121000000.0	33523422.1	28920186.9	51795013.6
122000000.0	33642170.9	29003896.9	52164820.9
123000000.0	33759818.0	29086711.8	52534003.5
124000000.0	33876378.8	29168645.9	52902563.7
125000000.0	33991868.2	29249713.1	53270503.8
126000000.0	34106300.9	29329927.1	53637825.8
127000000.0	34219691.3	29409301.3	54004531.8
128000000.0	34332053.7	29487848.9	54370624.1
129000000.0	34443401.9	29565582.6	54736104.6
130000000.0	34553749.7	29642515.0	55100975.5
131000000.0	34663110.4	29718658.6	55465238.8
132000000.0	34771497.2	29794025.2	55828896.5
133000000.0	34878923.1	29868626.9	56191950.7
134000000.0	34985400.9	29942475.0	56554403.2
135000000.0	35090942.9	30015581.1	56916256.2
136000000.0	35195561.5	30087956.2	57277511.5
137000000.0	35299268.8	30159611.3	57638171.1
138000000.0	35402076.7	30230557.0	57998236.8
139000000.0	35503996.7	30300803.8	58357710.7
140000000.0	35605040.3	30370362.0	58716594.6
141000000.0	35705218.8	30439241.7	59074890.3
142000000.0	35804543.3	30507452.7	59432599.7
143000000.0	35903024.6	30574100.6	59789724.6
144000000.0	36000673.4	30639976.7	60146266.9
145000000.0	36097500.2	30705217.3	60502228.4
146000000.0	36193515.5	30769831.5	60857610.8
147000000.0	36288729.2	30833828.4	61212416.0
148000000.0	36383151.5	30897216.7	61566645.7
149000000.0	36476792.1	30960005.1	61920301.6
150000000.0	36573225.1	31022201.9	62273385.6
151000000.0	36669258.4	31083815.6	62625899.2
152000000.0	36764528.0	31144854.4	62977844.4
153000000.0	36859042.7	31205326.1	63329222.6
154000000.0	36952811.7	31265238.7	63680035.7
155000000.0	37045843.6	31324599.8	64030285.3
156000000.0	37138147.2	31383417.1	64379973.1
157000000.0	37229730.9	31441698.1	64729100.7
158000000.0	37320603.2	31499449.9	65077669.8
159000000.0	37410772.2	31556679.7	65425681.9
160000000.0	37500246.3	31613394.7	65773138.9
161000000.0	37589033.3	31669601.7	66120042.1
162000000.0	37677141.2	31725307.5	66466393.3
163000000.0	37764577.7	31780518.8	66812194.0
164000000.0	37851350.4	31835242.2	67157445.8
165000000.0	37937467.0	31889484.0	67502150.3
166000000.0	38022934.7	31943250.6	67846309.0
167000000.0	38107761.1	31996548.2	68189923.5
168000000.0	38191953.1	32049383.0	68532995.3
169000000.0	38275518.0	32101760.9	68875526.0
170000000.0	38358462.6	32153687.8	69217517.0
171000000.0	38440794.0	32205169.5	69558970.0
172000000.0	38522518.9	32256211.8	69899886.3
173000000.0	38603643.9	32306820.2	70240267.5
174000000.0	38684175.6	32357000.2	70580115.1
175000000.0	38764120.6	32406757.3	70919430.6
176000000.0	38843485.1	32456096.7	71258215.4
177000000.0	38922275.6	32505023.8	71596471.0
178000000.0	39000498.3	32553543.6	71934198.8
179000000.0	39076840.6	32601661.2	72271400.3
180000000.0	39151206.6	32649381.6	72608076.9
181000000.0	39225031.3	32696709.7	72944230.1
182000000.0	39298320.5	32743650.4	73279861.3
183000000.0	39371080.2	32790208.2	73614971.8
184000000.0	39443316.0	32836388.0	73949563.2
185000000.0	39515033.5	32882194.3	74283636.7
186000000.0	39586238.3	32927631.6	74617193.8
187000000.0	39656936.0	32972704.4	74950236.0
188000000.0	39727131.8	33017417.0	75282764.4
189000000.0	39796831.1	33061773.7	75614780.6
190000000.0	39866039.2	33105778.7	75946285.9
191000000.0	39934761.2	33149436.3	76277281.6
192000000.0	40003002.2	33192750.5	76607769.1
193000000.0	40070767.3	33235725.4	76937749.8
194000000.0	40138061.5	33278364.8	77267224.9
195000000.0	40204889.6	33320672.8	77596195.9
