TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	690924.0	653537.9	723594.1
2000000.0	1321628.3	1250220.8	1383568.2
3000000.0	1927975.5	1824244.2	2017701.8
4000000.0	2516457.8	2381714.3	2632768.8
5000000.0	3089131.2	2925367.5	3231542.9
6000000.0	3646345.9	3456848.6	3818177.3
7000000.0	4193549.3	3977283.1	4394390.2
8000000.0	4730754.5	4487503.7	4960381.1
9000000.0	5252043.7	4988162.0	5517752.8
10000000.0	5765902.3	5479788.2	6066682.0
11000000.0	6264565.0	5958776.5	6608687.6
12000000.0	6753653.4	6424835.5	7141625.4
13000000.0	7239375.0	6878214.7	7663844.9
14000000.0	7716382.7	7310215.6	8185582.1
15000000.0	8184954.5	7731705.6	8695639.9
16000000.0	8643650.4	8143075.5	9197845.9
17000000.0	9093081.6	8557633.9	9693890.9
18000000.0	9528250.0	8970959.7	10184040.0
19000000.0	9962943.2	9377114.2	10669560.9
20000000.0	10386855.8	9782459.4	11150940.1
21000000.0	10804510.0	10184635.7	11627351.7
22000000.0	11209940.3	10580857.7	12098983.4
23000000.0	11612207.5	10939737.8	12557284.2
24000000.0	12010386.1	11287728.5	13004185.2
25000000.0	12402282.2	11627988.0	13445351.3
26000000.0	12800732.8	11960775.7	13897153.8
27000000.0	13194707.7	12286340.0	14357738.6
28000000.0	13575252.8	12604918.6	14815208.6
29000000.0	13942285.7	12915142.3	15269653.2
30000000.0	14303977.7	13218178.6	15721155.2
31000000.0	14658807.7	13514810.5	16169791.9
32000000.0	15018481.0	13805243.8	16615635.6
33000000.0	15373070.2	14089676.1	17058754.0
34000000.0	15718116.2	14368296.2	17499210.6
35000000.0	16053175.6	14641285.3	17937065.2
36000000.0	16375828.4	14908817.1	18373093.4
37000000.0	16690228.6	15173354.9	18808180.0
38000000.0	17008006.5	15443891.8	19240944.5
39000000.0	17321030.2	15709706.4	19671433.8
40000000.0	17628177.6	15970922.1	20099692.5
41000000.0	17924030.6	16227658.1	20525762.9
42000000.0	18226818.9	16480029.4	20949685.6
43000000.0	18542092.8	16728147.2	21371498.9
44000000.0	18845120.0	16972118.8	21791239.9
45000000.0	19144551.8	17212047.9	22208943.7
46000000.0	19440209.4	17448034.8	22624644.2
47000000.0	19723796.6	17680176.4	23038374.0
48000000.0	19992290.8	17908566.6	23450164.1
