TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	726498.0	695721.9	746573.7
2000000.0	1370773.5	1314009.6	1407969.3
3000000.0	1974832.1	1894730.5	2027734.9
4000000.0	2549042.7	2448115.4	2617624.7
5000000.0	3099981.9	2979064.0	3183186.8
6000000.0	3625530.0	3490472.6	3728773.2
7000000.0	4132384.2	3984291.5	4256275.7
8000000.0	4625200.0	4453829.5	4767369.2
9000000.0	5103329.7	4897957.6	5267623.4
10000000.0	5572920.8	5340782.8	5758638.5
11000000.0	6024506.7	5772324.7	6238707.1
12000000.0	6457250.7	6190240.8	6708573.9
13000000.0	6876797.0	6585313.4	7168943.1
14000000.0	7281462.6	6967478.9	7609671.1
15000000.0	7678730.6	7324402.1	8039163.2
16000000.0	8055092.7	7656715.0	8458835.9
17000000.0	8432266.9	7978081.3	8876423.3
18000000.0	8797518.4	8292908.2	9286131.5
19000000.0	9152158.1	8596749.5	9687754.6
20000000.0	9507385.6	8890174.7	10081576.0
21000000.0	9854831.9	9173714.3	10473450.3
22000000.0	10184219.5	9447862.5	10876870.2
23000000.0	10498392.3	9713080.8	11287567.6
24000000.0	10804305.0	9969800.8	11694230.3
25000000.0	11102282.7	10218426.1	12097255.1
26000000.0	11394722.4	10459335.2	12496461.0
27000000.0	11681618.4	10692883.1	12891944.3
28000000.0	11962374.8	10919403.3	13283794.0
29000000.0	12236450.1	11139209.2	13672093.2
30000000.0	12504081.9	11352595.8	14056919.1
31000000.0	12763318.4	11559841.0	14438344.5
32000000.0	13016072.6	11761206.8	14816437.7
33000000.0	13267039.6	11956940.5	15181435.0
34000000.0	13516115.0	12147275.6	15539357.8
35000000.0	13765854.4	12332432.9	15893540.0
36000000.0	13999343.2	12512621.2	16244052.5
37000000.0	14226380.2	12688038.2	16590963.3
38000000.0	14448497.3	12858871.4	16934521.6
39000000.0	14665853.3	13025298.3	17275221.7
40000000.0	14878600.1	13187487.5	17612532.6
41000000.0	15086883.3	13345599.0	17946512.5
42000000.0	15290424.5	13499785.0	18277217.3
43000000.0	15487400.2	13650190.0	18604701.5
