TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	805612.5	797260.7	812859.7
2000000.0	1556316.5	1540407.6	1570165.2
3000000.0	2275390.0	2252392.4	2295404.4
4000000.0	2969220.0	2939592.0	2995038.4
5000000.0	3641408.5	3605495.5	3672716.3
6000000.0	4294393.5	4252507.8	4330912.9
7000000.0	4929980.0	4882399.8	4971461.5
8000000.0	5549587.0	5496570.1	5595807.2
9000000.0	6154377.5	6096158.6	6205127.4
10000000.0	6745321.5	6682119.8	6800408.1
11000000.0	7323253.0	7255273.0	7382498.8
12000000.0	7888895.3	7816333.2	7952134.0
13000000.0	8442894.0	8365929.2	8509966.9
14000000.0	8985817.2	8904619.9	9056574.4
15000000.0	9518178.5	9432909.0	9592476.7
16000000.0	10040443.3	9951252.8	10118145.8
17000000.0	10553036.3	10460067.4	10634011.1
18000000.0	11056348.0	10959734.6	11140467.5
19000000.0	11550739.9	11450607.2	11637879.8
20000000.0	12036557.3	11933002.9	12126588.1
21000000.0	12513967.7	12407238.2	12606914.6
22000000.0	12983587.2	12873603.4	13079179.0
23000000.0	13445468.7	13332373.9	13543466.6
24000000.0	13900450.7	13783807.3	13999702.8
25000000.0	14346967.0	14228128.6	14448566.4
26000000.0	14787169.6	14664888.0	14890488.5
27000000.0	15220645.7	15094850.3	15325579.7
28000000.0	15647628.7	15518200.1	15754024.5
29000000.0	16068204.6	15935078.3	16176015.6
30000000.0	16482044.8	16345694.3	16591739.0
31000000.0	16889797.7	16750209.8	17001372.3
32000000.0	17291625.4	17148778.9	17405083.7
33000000.0	17687682.7	17541548.7	17803033.3
34000000.0	18078117.4	17928659.4	18195373.4
35000000.0	18463110.7	18310245.6	18582333.7
36000000.0	18843071.9	18686436.1	18964025.9
37000000.0	19217550.6	19058130.8	19340540.9
38000000.0	19586929.4	19424769.9	19712006.4
39000000.0	19951325.4	19786439.5	20088602.6
40000000.0	20310851.8	20143250.4	20451007.5
41000000.0	20665411.5	20495309.3	20808724.4
42000000.0	21014700.6	20842719.2	21161655.2
43000000.0	21359172.7	21185579.3	21508174.1
44000000.0	21699635.8	21523985.5	21855247.0
45000000.0	22036204.6	21858030.6	22195443.8
46000000.0	22368042.6	22187804.2	22531471.5
47000000.0	22695152.5	22513393.2	22863421.1
48000000.0	23018143.9	22834881.6	23191380.5
49000000.0	23338821.0	23152351.0	23515434.5
50000000.0	23654701.5	23465880.5	23835665.3
51000000.0	23966023.9	23775546.7	24152152.5
52000000.0	24273543.1	24081424.1	24464973.1
53000000.0	24576680.5	24383585.2	24774201.6
54000000.0	24876960.0	24682100.2	25079910.3
55000000.0	25173975.6	24977037.6	25382169.4
56000000.0	25467041.5	25268463.7	25681046.7
57000000.0	25756612.8	25556443.4	25976608.1
58000000.0	26041857.0	25841039.6	26268917.7
59000000.0	26325337.7	26122313.6	26558037.6
60000000.0	26605258.7	26400325.3	26847169.8
61000000.0	26881647.9	26675132.8	27134288.9
62000000.0	27154833.8	26946792.9	27418525.9
63000000.0	27424640.7	27215360.9	27699934.7
64000000.0	27692148.3	27480707.2	27978567.6
65000000.0	27956003.5	27742833.6	28254475.2
66000000.0	28217524.2	28001952.8	28527706.8
67000000.0	28476933.8	28257696.6	28798310.3
68000000.0	28732007.3	28510625.2	29066332.2
69000000.0	28988941.2	28762131.3	29331817.8
70000000.0	29240767.3	29010840.6	29594811.2
71000000.0	29487297.4	29256807.7	29855355.2
72000000.0	29731616.1	29500129.2	30113491.5
73000000.0	29975085.9	29740848.5	30369260.6
74000000.0	30216480.5	29979008.1	30622702.2
75000000.0	30455383.5	30214649.4	30873854.7
76000000.0	30691834.9	30447199.3	31122755.6
77000000.0	30925873.8	30671617.5	31367650.8
78000000.0	31157538.3	30893243.1	31608353.2
79000000.0	31386865.8	31115155.8	31846832.6
80000000.0	31613313.2	31337118.9	32083122.3
81000000.0	31837207.4	31556779.1	32317255.1
82000000.0	32058865.7	31774172.5	32549263.0
83000000.0	32278322.4	31989334.5	32779177.1
84000000.0	32495611.3	32202299.5	33007028.2
85000000.0	32710822.8	32413101.5	33232846.1
86000000.0	32926125.5	32621773.5	33456660.3
87000000.0	33139093.5	32828347.9	33678779.1
88000000.0	33348875.4	33032856.7	33899130.9
89000000.0	33556659.0	33235330.9	34117569.9
90000000.0	33762473.8	33435801.0	34334123.1
91000000.0	33965824.1	33634296.9	34548816.7
92000000.0	34166086.3	33830847.8	34761676.9
93000000.0	34364445.6	34025482.5	34972728.9
94000000.0	34560940.6	34218229.1	35181997.6
95000000.0	34757026.0	34409115.1	35389507.4
96000000.0	34951299.3	34598167.6	35595282.2
97000000.0	35143785.9	34785413.1	35799345.4
98000000.0	35334631.7	34970877.6	36001720.0
99000000.0	35523897.3	35154586.5	36202428.6
100000000.0	35711417.2	35336564.9	36401493.2
101000000.0	35897247.8	35516837.2	36598935.7
102000000.0	36081412.5	35695427.5	36794777.1
103000000.0	36263933.9	35872359.5	36989038.5
104000000.0	36444834.5	36047656.2	37181740.3
105000000.0	36624136.1	36221340.3	37372902.6
106000000.0	36801860.3	36393434.2	37562545.3
107000000.0	36978028.2	36563959.8	37750687.5
108000000.0	37152660.6	36732938.4	37937348.5
109000000.0	37325777.7	36900391.3	38122546.8
110000000.0	37495673.5	37066339.1	38306300.9
111000000.0	37664019.3	37230802.0	38488628.7
112000000.0	37830904.4	37393800.2	38669548.0
113000000.0	37996348.1	37555353.1	38849076.0
114000000.0	38160369.3	37715480.0	39027230.0
115000000.0	38323040.4	37874199.8	39204026.7
116000000.0	38484458.5	38030736.4	39379482.6
117000000.0	38644636.1	38184956.7	39553613.9
118000000.0	38803719.1	38337666.1	39726436.5
119000000.0	38961472.5	38489045.3	39897966.1
120000000.0	39117913.1	38639111.8	40068218.1
121000000.0	39271928.0	38787882.8	40237207.6
122000000.0	39424776.6	38935375.0	40404949.5
123000000.0	39576955.2	39081605.0	40571458.4
124000000.0	39727879.5	39226483.1	40736748.7
125000000.0	39878324.6	39369896.9	40900834.6
126000000.0	40028371.0	39512089.4	41063729.9
127000000.0	40177213.3	39653076.2	41225448.4
128000000.0	40324866.0	39792872.7	41386003.5
129000000.0	40471463.7	39931493.9	41545408.5
130000000.0	40617027.1	40068954.6	41703676.4
131000000.0	40761443.6	40205269.4	41860820.0
132000000.0	40904726.9	40340452.6	42016852.0
133000000.0	41046516.8	40474518.4	42171784.8
134000000.0	41186590.9	40607480.5	42325630.5
135000000.0	41326174.5	40739352.5	42478401.4
136000000.0	41464263.7	40870148.0	42630109.1
137000000.0	41600971.2	40999879.9	42780765.4
138000000.0	41736622.5	41128561.4	42930381.7
139000000.0	41871230.0	41256205.2	43078969.4
140000000.0	42004805.6	41382823.7	43226539.6
141000000.0	42137361.5	41508429.4	43373103.2
142000000.0	42268909.3	41633034.3	43522403.9
143000000.0	42399460.5	41756650.5	43672627.0
144000000.0	42529026.6	41879289.7	43821947.7
145000000.0	42657618.7	42000963.5	43970376.2
146000000.0	42785247.9	42121683.1	44117922.0
147000000.0	42911925.0	42241460.0	44264594.9
148000000.0	43037660.7	42360305.0	44410404.3
149000000.0	43162465.7	42478229.1	44555359.7
150000000.0	43286350.2	42595243.0	44699470.0
151000000.0	43409324.5	42711357.1	44842744.5
152000000.0	43531398.6	42826581.9	44985192.1
153000000.0	43652863.0	42940927.5	45126821.4
154000000.0	43773562.6	43054404.0	45267641.2
155000000.0	43893391.4	43167021.2	45407660.0
156000000.0	44012359.0	43278789.1	45546886.2
157000000.0	44130474.7	43389717.0	45685327.9
158000000.0	44247747.6	43499814.6	45822993.5
159000000.0	44364186.8	43609091.0	45959890.9
160000000.0	44479801.2	43717555.6	46096027.9
161000000.0	44594599.6	43825217.2	46231412.5
162000000.0	44708590.7	43932084.9	46366052.2
163000000.0	44821783.1	44038167.3	46499954.7
164000000.0	44934185.1	44143473.2	46633127.3
165000000.0	45045805.0	44248011.0	46765577.6
166000000.0	45156651.1	44351789.2	46897312.5
167000000.0	45266731.4	44454815.9	47028339.5
168000000.0	45376053.9	44557099.4	47158665.4
169000000.0	45484626.4	44658647.7	47288297.2
170000000.0	45592456.6	44759468.7	47417241.7
171000000.0	45699552.3	44859570.1	47545505.8
172000000.0	45805920.8	44958959.8	47673096.0
173000000.0	45911449.2	45057645.2	47800019.0
174000000.0	46015899.1	45155633.9	47926281.2
175000000.0	46119644.4	45252933.2	48051888.9
176000000.0	46222692.1	45349550.3	48176848.5
177000000.0	46325049.3	45445492.5	48301166.3
178000000.0	46426723.1	45540766.8	48424848.2
179000000.0	46527720.2	45635380.1	48547900.4
180000000.0	46628363.3	45729339.4	48670328.8
181000000.0	46728583.9	45822651.3	48792139.3
182000000.0	46828146.7	45915322.6	48913337.7
183000000.0	46927058.3	46007359.9	49033929.8
184000000.0	47025325.0	46098769.7	49153921.1
185000000.0	47122953.2	46189558.3	49273317.4
186000000.0	47219949.1	46279732.0	49392124.0
187000000.0	47316318.8	46369297.2	49510346.3
