TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	816853.5	779631.8	836243.1
2000000.0	1541923.5	1473717.8	1577448.7
3000000.0	2212175.5	2116672.8	2261817.0
4000000.0	2839477.5	2719587.2	2901639.1
5000000.0	3430550.0	3288736.4	3503900.4
6000000.0	3989960.0	3828348.0	4073364.0
7000000.0	4521106.5	4341568.0	4613552.0
8000000.0	5026655.5	4830860.9	5127212.1
9000000.0	5508802.0	5298242.3	5616655.8
10000000.0	5969383.5	5745416.6	6083821.8
11000000.0	6409984.0	6173831.2	6530359.6
12000000.0	6831982.5	6584764.1	6957712.8
13000000.0	7236599.5	6979335.7	7367154.7
14000000.0	7624925.0	7358599.0	7759818.3
15000000.0	7997936.0	7723420.7	8136721.5
16000000.0	8356520.5	8074605.2	8498746.5
17000000.0	8701488.0	8412899.7	8846708.3
18000000.0	9033579.9	8738987.8	9181431.1
19000000.0	9353476.0	9053499.4	9503623.7
20000000.0	9661804.7	9357014.2	9813940.1
21000000.0	9959147.9	9650070.9	10112986.1
22000000.0	10246045.9	9933169.9	10401324.0
23000000.0	10523001.8	10206778.0	10679477.3
24000000.0	10790484.5	10471330.9	10947934.7
25000000.0	11048932.4	10727236.5	11207152.9
26000000.0	11298755.3	10974876.9	11457560.0
27000000.0	11540336.9	11214610.7	11699690.5
28000000.0	11774143.2	11446774.5	11933855.4
29000000.0	12000451.5	11671684.2	12160366.9
30000000.0	12219546.5	11889635.9	12379544.5
31000000.0	12431730.1	12100906.0	12591704.7
32000000.0	12637260.8	12305750.1	12797147.2
33000000.0	12836459.2	12504395.1	12996209.3
34000000.0	13029564.4	12697016.9	13189136.0
35000000.0	13216837.3	12883656.8	13376160.2
36000000.0	13398526.0	13064347.6	13557689.7
37000000.0	13574855.3	13240241.3	13733983.6
38000000.0	13746034.2	13411469.3	13905085.7
39000000.0	13912260.0	13578317.5	14071204.7
40000000.0	14073720.7	13740897.9	14232539.0
41000000.0	14230727.6	13899250.1	14389277.7
42000000.0	14383978.7	14053420.0	14541600.9
43000000.0	14533068.0	14203489.9	14689680.5
44000000.0	14678157.7	14349573.7	14833680.1
45000000.0	14819403.1	14491801.8	14973756.1
46000000.0	14956952.8	14630310.0	15110057.6
47000000.0	15090258.6	14765233.1	15242727.0
48000000.0	15219417.9	14896701.6	15371900.3
49000000.0	15345193.7	15024841.1	15497707.6
50000000.0	15467707.3	15149771.3	15620272.9
51000000.0	15587075.0	15271606.6	15739714.9
52000000.0	15703407.7	15390456.0	15856147.2
53000000.0	15817436.4	15506423.4	15969678.2
54000000.0	15928973.3	15619608.3	16080482.9
55000000.0	16037823.0	15730105.5	16189749.7
56000000.0	16143970.0	15838005.8	16296628.1
57000000.0	16246574.5	15943395.9	16401137.4
58000000.0	16346710.6	16046359.1	16502555.0
59000000.0	16443839.3	16146974.9	16600992.6
60000000.0	16538597.8	16245319.7	16697200.1
61000000.0	16631086.7	16341466.7	16791254.6
62000000.0	16721378.1	16435485.9	16883230.4
63000000.0	16809541.4	16527444.8	16973198.3
64000000.0	16895643.3	16617408.1	17061226.4
65000000.0	16979747.8	16705437.7	17148042.8
66000000.0	17062157.5	16791593.4	17234204.2
67000000.0	17143099.1	16875932.5	17320184.8
68000000.0	17220406.7	16958475.0	17407100.8
69000000.0	17296152.4	17039276.7	17487761.5
70000000.0	17370724.0	17118421.8	17566949.0
71000000.0	17444862.1	17195959.2	17644748.9
72000000.0	17517828.9	17271497.6	17721067.3
73000000.0	17589035.7	17345037.5	17795949.1
74000000.0	17659306.2	17417103.5	17869437.0
75000000.0	17729335.3	17487738.0	17941572.3
76000000.0	17795824.5	17556810.7	18013364.3
77000000.0	17860977.5	17623251.8	18087396.9
78000000.0	17924834.3	17688279.5	18160280.0
79000000.0	17990156.8	17751955.7	18232045.9
80000000.0	18061214.0	17814057.4	18302725.3
81000000.0	18124055.8	17874937.3	18372347.4
82000000.0	18182989.1	17934629.5	18440940.4
83000000.0	18240176.5	17993166.7	18508531.2
84000000.0	18296278.3	18050580.6	18575145.3
85000000.0	18351325.5	18106901.8	18640807.4
86000000.0	18403795.5	18162159.8	18705705.3
87000000.0	18454809.6	18216383.1	18769729.9
88000000.0	18507044.1	18269599.5	18832872.3
89000000.0	18559244.8	18321835.4	18895153.3
90000000.0	18609585.9	18373116.8	18956592.8
91000000.0	18657074.1	18423468.5	19018925.9
92000000.0	18703641.3	18471882.9	19080682.1
93000000.0	18750249.4	18519095.3	19141680.0
94000000.0	18799183.4	18565434.2	19201935.0
95000000.0	18847276.7	18610921.7	19261462.2
96000000.0	18896921.5	18655579.6	19320275.7
97000000.0	18946374.4	18699428.8	19379537.2
98000000.0	18992654.5	18742489.6	19445577.5
99000000.0	19035073.5	18784781.5	19512077.6
100000000.0	19075169.3	18826323.8	19578200.6
101000000.0	19114551.1	18867134.8	19643947.7
102000000.0	19156425.0	18907232.4	19709319.5
103000000.0	19198726.5	18946633.9	19774315.4
104000000.0	19240811.5	18985356.3	19838933.9
105000000.0	19280468.9	19023415.7	19903173.1
106000000.0	19319487.8	19060828.1	19967030.0
107000000.0	19358038.0	19097608.8	20029760.6
108000000.0	19399001.4	19133772.6	20083405.6
109000000.0	19436641.3	19169334.1	20136518.4
110000000.0	19473268.9	19204307.2	20189105.9
111000000.0	19510506.0	19238705.7	20241174.8
112000000.0	19547181.3	19272542.7	20292731.7
113000000.0	19582425.9	19305831.0	20343782.8
114000000.0	19617473.5	19338583.2	20394334.4
115000000.0	19652040.1	19370811.5	20444392.6
116000000.0	19684383.9	19402527.4	20493963.0
117000000.0	19716036.8	19433742.6	20543051.6
118000000.0	19747196.7	19464468.2	20591663.9
119000000.0	19777874.1	19494714.9	20639805.5
120000000.0	19808079.5	19524493.2	20687481.7
121000000.0	19839055.5	19553813.5	20734697.8
122000000.0	19870489.3	19582685.5	20781459.0
