TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	951240.0	948373.7	952971.8
2000000.0	1853409.0	1847958.0	1856788.6
3000000.0	2720130.0	2712293.7	2725054.4
4000000.0	3557377.0	3547274.9	3563716.0
5000000.0	4368915.0	4356707.0	4376619.5
6000000.0	5157569.0	5143352.0	5166569.3
7000000.0	5925481.0	5909364.5	5935731.8
8000000.0	6674402.5	6656480.4	6685862.5
9000000.0	7405802.5	7386143.4	7418417.7
10000000.0	8120939.0	8099575.2	8134637.0
11000000.0	8820837.0	8797835.0	8835582.1
12000000.0	9506412.0	9481844.4	9522184.5
13000000.0	10178499.5	10152418.7	10195269.3
14000000.0	10837833.0	10810285.4	10855568.4
15000000.0	11485099.0	11456092.6	11503738.4
16000000.0	12120852.5	12090432.8	12140374.7
17000000.0	12745648.0	12713840.4	12766014.4
18000000.0	13359977.0	13326807.9	13381153.7
19000000.0	13964247.0	13929779.6	13986243.2
20000000.0	14558902.0	14523169.7	14581701.2
21000000.0	15144327.5	15107361.3	15167912.7
22000000.0	15720840.5	15682707.9	15745232.7
23000000.0	16288803.5	16249539.5	16313997.2
24000000.0	16848530.0	16808163.2	16874512.2
25000000.0	17400314.1	17358864.2	17427069.8
26000000.0	17944466.7	17901915.7	17971942.6
27000000.0	18481215.1	18437568.4	18509384.6
28000000.0	19010729.2	18966060.2	19039635.9
29000000.0	19533286.0	19487615.2	19562922.8
30000000.0	20049100.1	20002445.1	20079459.0
31000000.0	20558372.8	20510750.1	20589446.9
32000000.0	21061295.1	21012719.7	21093077.8
33000000.0	21558047.4	21508533.3	21590533.6
34000000.0	22048791.7	21998354.5	22081986.6
35000000.0	22533751.9	22482377.8	22567600.9
36000000.0	23013037.3	22960715.9	23047532.8
37000000.0	23486816.9	23433535.4	23521930.8
38000000.0	23955209.6	23900975.6	23990936.8
39000000.0	24418349.7	24363170.5	24454686.1
40000000.0	24876365.3	24820248.1	24913307.8
41000000.0	25329378.7	25272331.2	25366925.4
42000000.0	25777506.6	25719537.1	25815656.7
43000000.0	26220864.2	26161978.3	26259619.1
44000000.0	26659610.6	26599762.9	26698966.2
45000000.0	27093824.5	27032994.3	27133745.2
46000000.0	27523761.3	27461772.2	27564050.7
47000000.0	27949362.0	27886192.4	27989971.0
48000000.0	28370599.1	28306347.3	28411588.6
49000000.0	28787489.8	28722326.0	28828979.6
50000000.0	29200132.2	29134214.2	29242328.2
51000000.0	29608945.3	29542094.9	29651867.3
52000000.0	30013745.3	29946047.9	30057496.7
53000000.0	30414527.4	30346150.4	30459295.0
54000000.0	30811754.4	30742476.7	30857337.8
55000000.0	31205174.6	31135098.6	31251740.9
56000000.0	31594102.5	31524085.4	31642595.0
57000000.0	31979894.0	31909504.4	32029921.9
58000000.0	32362313.4	32291420.4	32413789.1
59000000.0	32741083.1	32669896.3	32794262.0
60000000.0	33116673.2	33045028.3	33171403.8
61000000.0	33488890.5	33417113.4	33545276.0
62000000.0	33857447.4	33785948.2	33915938.4
63000000.0	34223752.6	34151588.4	34283448.7
64000000.0	34586994.7	34514088.0	34647863.1
65000000.0	34947163.5	34873499.3	35009236.4
66000000.0	35304311.2	35229984.1	35367621.6
67000000.0	35658542.0	35582695.6	35723070.3
68000000.0	36009836.2	35933047.6	36075632.6
69000000.0	36358253.2	36280501.6	36425357.5
70000000.0	36703113.4	36625103.2	36772292.4
71000000.0	37045638.7	36967157.4	37116483.7
72000000.0	37385487.2	37304421.1	37457976.3
73000000.0	37722629.3	37638306.4	37796814.1
74000000.0	38057106.6	37969275.0	38133068.8
75000000.0	38388959.6	38296513.4	38466783.5
76000000.0	38718735.3	38620124.3	38797047.1
77000000.0	39045719.6	38938656.4	39124721.3
78000000.0	39369837.7	39254442.0	39449897.9
79000000.0	39691478.0	39567538.2	39772641.5
80000000.0	40010721.9	39878000.4	40092963.1
81000000.0	40327985.3	40185882.6	40410895.1
82000000.0	40642888.1	40491237.1	40726471.6
83000000.0	40955463.6	40794114.3	41039726.1
84000000.0	41265744.0	41094471.8	41350691.0
85000000.0	41573761.0	41392434.7	41659398.4
86000000.0	41879656.6	41688056.5	41965879.3
87000000.0	42183377.8	41981379.8	42270164.2
88000000.0	42484930.1	42272445.6	42572282.8
89000000.0	42784470.0	42561292.8	42872264.2
90000000.0	43081704.3	42847958.3	43170136.8
91000000.0	43376677.1	43132477.2	43465928.5
92000000.0	43669363.7	43414883.2	43759666.5
93000000.0	43959958.3	43695208.0	44051377.4
94000000.0	44248517.4	43973482.1	44341087.3
95000000.0	44535533.3	44252232.1	44628821.7
96000000.0	44820592.4	44530329.8	44914605.8
97000000.0	45103718.9	44806218.7	45198463.8
98000000.0	45385315.9	45077781.4	45480419.9
99000000.0	45664280.4	45345798.0	45760497.6
100000000.0	45941175.3	45611952.8	46038719.8
